xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.000438        0.65040        8.293        0.650440        0.715471        7.816        8.770        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.99        0.81        0.97        6.688        5.816      828.30      -56.07      829.30        0.36         0        0.88        1.03        1.55       45.62        1.04        0.93        0.0012     1039.85     1932.76     2073.6        1.2        0.508       33.07       15.09    72494.50    95092.55    95092.6        0.84        3.28       -1.29        1.02
0.000438        0.63520        8.161        0.616760        0.643520        7.716        8.606        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.97        0.80        0.97        6.504        5.665      815.10      -55.07      816.10        0.37         0        0.89        1.05        1.57       45.42        1.05        0.93        0.0013     1039.33     1935.40     2045.7        1.6        0.581       33.05       15.02    80135.35   104680.70   104680.7        0.84        3.30       -1.32        1.02
0.000438        0.59580        8.350        0.557195        0.622223        7.942        8.758        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.26        0.77        0.97        6.445        5.677      834.00      -55.22      835.00        0.36         0        0.87        1.03        1.53       44.87        1.05        0.93        0.0013     1043.12     1942.77     2055.6        3.2        0.739       33.25       14.92   104175.50   134253.80   134253.8        0.85        3.37       -1.38        1.02
0.000438        0.57850        8.720        0.578457        0.689238        8.158        9.283        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.57        0.76        0.97        6.633        5.891      871.05      -57.20      872.05        0.34         0        0.83        0.99        1.48       44.44        1.04        0.93        0.0013     1043.03     1938.02     2088.0        4.3        0.794       33.33       14.81   115597.60   147445.50   147445.5        0.84        3.41       -1.41        1.02
0.000379        0.70570        8.036        0.705659        0.727360        7.305        8.280        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.63        0.84        0.97        6.751        5.787      802.62      -55.65      803.62        0.37         0        0.91        1.06        1.49       47.19        1.04        0.93        0.0010     1263.60     2348.86     2511.3        1.2        0.522       36.46       17.21    91444.96   121559.70   121559.7        0.84        3.20       -1.22        1.02
0.000379        0.61240        8.491        0.612443        0.682163        8.260        8.722        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.27        0.78        0.97        6.645        5.840      848.10      -56.29      849.10        0.35         0        0.86        1.01        1.53       46.04        1.04        0.93        0.0011     1260.67     2343.86     2511.1        9.0        0.889       36.76       16.93   165152.70   214513.80   214513.8        0.84        3.34       -1.35        1.02
0.000379        0.62670        8.238        0.615235        0.660972        8.052        8.424        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.05        0.79        0.97        6.521        5.696      822.80      -54.91      823.80        0.36         0        0.89        1.04        1.57       45.99        1.05        0.93        0.0011     1196.18     2227.27     2354.2        3.8        0.773       35.66       16.40   127092.00   165345.60   165345.6        0.84        3.31       -1.33        1.02
0.000379        2.53980        3.613        2.539748        2.736227        3.383        3.689        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        1.08        1.59        0.95        5.757        4.007      360.25      -53.56      361.25        0.83         0        1.45        1.52        2.61        1.69        1.04        0.93        0.0004     1188.87     2218.01     2344.7     2396.8        0.000        1.03        0.02    57088.87  2947996.00 437561000.0        0.80        1.77       -0.46        1.01
0.000379        0.71030        7.896        0.700695        0.719828        7.274        8.518        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.54        0.84        0.97        6.655        5.690      788.60      -54.65      789.60        0.38         0        0.93        1.07        1.62       47.81        1.05        0.93        0.0009     1264.95     2353.94     2493.1        1.4        0.559       36.50       17.45    94313.12   127164.10   127164.1        0.84        3.17       -1.21        1.02
0.000328        0.75060        7.830        0.750616        0.857880        7.747        8.408        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.37        0.87        0.97        6.783        5.753      781.96      -55.00      782.96        0.38         0        0.94        1.07        1.57       49.53        1.04        0.93        0.0008     1457.21     2709.06     2887.6        2.1        0.647       39.25       19.44   121804.10   168109.20   168109.2        0.83        3.10       -1.16        1.02
0.000328        0.70550        7.985        0.684321        0.726606        7.267        8.266        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.60        0.84        0.97        6.707        5.746      797.50      -55.11      798.50        0.38         0        0.92        1.06        1.55       48.03        1.04        0.93        0.0009     1365.67     2540.04     2703.0        2.2        0.665       38.00       18.25   120503.90   161769.80   161769.8        0.84        3.18       -1.22        1.02
0.000284        0.78820        7.685        0.788192        0.922734        7.270        8.052        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.18        0.89        0.97        6.823        5.738      767.54      -54.75      768.54        0.39         0        0.96        1.09        1.59       50.03        1.04        0.93        0.0007     1535.31     2853.71     3041.5        1.4        0.549       40.21       20.12   112340.40   155812.30   155812.3        0.83        3.06       -1.12        1.02
0.000284        0.71920        8.190        0.719225        0.789653        7.634        8.745        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.67        0.85        0.97        6.945        5.950      817.95      -56.04      818.95        0.37         0        0.91        1.04        1.43       48.64        1.04        0.93        0.0007     1666.16     3091.75     3329.2        4.5        0.800       42.17       20.51   190697.70   253265.20   253265.2        0.83        3.18       -1.20        1.02
0.000284        0.69510        8.073        0.695072        0.772242        7.826        8.484        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.69        0.83        0.97        6.730        5.783      806.27      -54.93      807.27        0.37         0        0.92        1.05        1.54       48.59        1.04        0.93        0.0008     1539.36     2862.47     3048.8        6.4        0.851       40.56       19.71   185524.70   249276.00   249276.0        0.84        3.19       -1.23        1.02
0.000246        0.86260        7.352        0.862566        0.935331        7.146        7.969        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.82        0.93        0.97        6.828        5.650      734.17      -54.12      735.17        0.41         0        1.00        1.12        1.73       53.10        1.05        0.93        0.0006     1760.66     3273.63     3468.7        1.8        0.611       43.13       22.90   134520.90   196985.70   196985.7        0.83        2.93       -1.05        1.02
0.000246        0.72780        7.975        0.727779        0.861931        7.534        8.416        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.52        0.85        0.97        6.803        5.803      796.50      -55.11      797.50        0.38         0        0.93        1.06        1.56       49.86        1.04        0.93        0.0007     1747.89     3248.82     3463.4       10.0        0.899       43.32       21.61   229575.20   313472.50   313472.5        0.83        3.13       -1.19        1.02
0.000246        0.77860        8.367        0.778556        0.859617        8.063        8.672        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        4.57        0.88        0.96        7.383        6.268      835.75      -58.60      836.75        0.36         0        0.89        1.02        1.34       49.13        1.04        0.92        0.0006     1778.27     3285.30     3594.9        1.6        0.590       43.48       21.37   153415.60   203934.10   203934.1        0.82        3.12       -1.13        1.01
0.000246        0.86610        7.431        0.866144        0.874431        7.264        8.600        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.85        0.93        0.97        6.916        5.727      742.10      -54.70      743.10        0.40         0        0.99        1.11        1.64       53.08        1.04        0.93        0.0006     1821.61     3383.82     3611.2        1.8        0.619       43.90       23.30   143063.20   208397.70   208397.7        0.83        2.94       -1.04        1.02
0.000246        0.86930        7.424        0.860382        0.895893        6.862        7.503        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.84        0.93        0.97        6.921        5.728      741.35      -54.76      742.35        0.40         0        0.99        1.11        1.63       52.96        1.04        0.93        0.0006     1764.98     3278.36     3501.2        1.5        0.574       43.16       22.86   128711.00   187796.50   187796.5        0.83        2.94       -1.04        1.02
0.000246        1.01930        6.764        1.018800        1.076561        6.210        7.317        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.22        1.01        0.96        6.828        5.490      675.35      -53.82      676.35        0.44         0        1.06        1.17        1.85       58.61        1.05        0.93        0.0005     1734.10     3224.32     3413.7        1.1        0.488       42.67       25.01    94732.21   158528.50   158528.5        0.82        2.70       -0.92        1.02
0.000213        1.07040        6.581        1.055609        1.085191        6.338        6.655        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.06        1.03        0.96        6.808        5.428      657.07      -53.24      658.07        0.46         0        1.09        1.19        1.99       61.92        1.05        0.93        0.0004     1971.29     3666.21     3856.3        2.5        0.690       45.68       28.29   139944.30   248992.20   248992.2        0.82        2.62       -0.89        1.02
0.000213        0.95490        7.102        0.954859        1.021129        6.697        7.506        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.50        0.98        0.96        6.940        5.652      709.20      -54.27      710.20        0.42         0        1.03        1.14        1.70       55.91        1.04        0.93        0.0005     1908.59     3544.89     3781.9        1.4        0.562       44.85       25.08   129057.70   199746.70   199746.7        0.82        2.81       -0.97        1.02
0.000213        0.93040        7.135        0.929667        1.021836        7.135        7.818        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.56        0.96        0.96        6.882        5.625      712.53      -53.87      713.53        0.42         0        1.03        1.14        1.76       55.71        1.05        0.93        0.0005     1984.19     3687.71     3914.3        2.2        0.668       45.83       25.53   159045.30   243637.60   243637.6        0.82        2.83       -0.99        1.02
0.000184        1.00000        6.903        1.000029        1.175654        6.844        7.742        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        3.32        1.00        0.96        6.903        5.575      689.32      -53.60      690.32        0.44         0        1.06        1.16        1.81       59.38        1.05        0.93        0.0004     2204.71     4096.87     4348.9        4.5        0.801       48.49       28.79   204961.10   337811.10   337811.1        0.82        2.72       -0.94        1.02
0.000067        0.44230        8.749        0.442331        0.509093        8.701        9.572        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.43        0.67        0.98        5.819        5.373      873.86      -55.23      874.86        0.34         0        0.79        0.99        1.51       39.30        1.05        0.94        0.0042      407.21      759.68      801.0        1.3        0.532       20.62        8.11    25324.83    32031.18    32031.2        0.86        3.66       -1.71        1.02
