xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.000577        0.48830        9.746        0.483693        0.520427        9.643        9.849        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.79        0.70        0.97        6.810        6.215      973.60      -51.77      974.60        0.31         0        0.79        0.97        1.24       38.01        1.04        0.93        0.0021      835.03     1544.77     1672.0        6.9        0.859       29.94       11.38   127662.90   142002.10   142002.1        0.84        3.91       -1.73        1.02
0.000577        0.48440        9.770        0.484363        0.532757        8.884        9.897        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.83        0.70        0.97        6.800        6.214      976.04      -51.69      977.04        0.31         0        0.79        0.97        1.37       37.94        1.04        0.93        0.0021      828.71     1533.08     1659.8        7.5        0.869       29.83       11.32   128815.40   143231.20   143231.2        0.84        3.92       -1.74        1.02
0.000510        0.50790        9.742        0.507906        0.561599        9.410       10.073        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.64        0.71        0.97        6.943        6.299      973.15      -51.77      974.15        0.31         0        0.80        0.97        1.39       38.55        1.04        0.93        0.0018      945.53     1747.77     1896.2        8.1        0.877       31.89       12.30   152328.20   169313.90   169313.9        0.84        3.87       -1.68        1.02
0.000510        0.51300        9.434        0.513047        0.516937        9.049        9.818        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.41        0.72        0.97        6.757        6.103      942.35      -50.19      943.35        0.32         0        0.83        1.00        1.37       38.65        1.05        0.93        0.0018      945.99     1752.56     1875.7        6.7        0.856       31.87       12.32   145686.00   162125.90   162125.9        0.84        3.86       -1.67        1.02
0.000510        0.52820        9.293        0.500388        0.535999        9.180        9.406        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.22        0.73        0.97        6.754        6.066      928.30      -49.98      929.30        0.32         0        0.84        1.01        1.44       38.82        1.05        0.93        0.0017      946.05     1753.33     1865.6        4.2        0.788       31.78       12.34   129501.50   144517.60   144517.6        0.84        3.82       -1.64        1.02
0.000510        0.55340        9.480        0.553354        0.578733        8.782       10.178        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.18        0.74        0.97        7.052        6.304      947.00      -51.73      948.00        0.32         0        0.82        0.99        1.43       38.92        1.04        0.93        0.0017      941.55     1739.95     1885.8        2.1        0.650       31.63       12.31   104718.00   117179.20   117179.2        0.83        3.78       -1.58        1.02
0.000510        0.58900        8.977        0.563387        0.622007        8.180        9.774        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.67        0.77        0.97        6.890        6.072      896.70      -49.81      897.70        0.33         0        0.87        1.04        1.48       39.38        1.05        0.93        0.0016      913.24     1691.70     1800.2        0.9        0.448       31.03       12.22    74946.72    85227.16    85227.2        0.84        3.71       -1.52        1.02
0.000452        3.39940        2.934        3.398602        3.818180        2.877        2.990        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.75        1.84        0.95        5.409        3.596      292.35      -46.99      293.35        1.03         0        1.60        1.66        2.86        3.86        1.05        0.93        0.0004     1035.22     1928.56     2026.6     1962.2        0.006        1.07        0.04    29679.56  2043155.00 250836500.0        0.79        1.67       -0.40        1.01
0.000452        0.59920        8.967        0.595350        0.657593        8.618        9.317        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.62        0.77        0.97        6.942        6.102      895.75      -49.56      896.75        0.33         0        0.88        1.04        1.52       39.97        1.05        0.93        0.0014     1065.80     1973.94     2097.5        1.6        0.592       33.58       13.42   108546.50   122952.60   122952.6        0.83        3.69       -1.50        1.02
0.000452        0.55720        9.535        0.557150        0.597816        9.088        9.983        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.20        0.75        0.97        7.118        6.360      952.55      -51.86      953.55        0.31         0        0.82        0.99        1.28       39.25        1.04        0.92        0.0015     1067.11     1971.04     2139.2        3.2        0.742       33.78       13.26   140978.00   156609.80   156609.8        0.83        3.78       -1.58        1.02
0.000400        0.65610        8.725        0.601820        0.682643        8.291        9.447        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.21        0.81        0.97        7.067        6.118      871.45      -49.72      872.45        0.34         0        0.90        1.06        1.54       41.03        1.05        0.93        0.0012     1148.19     2125.34     2262.2        0.9        0.437       34.80       14.28    93825.85   108214.40   108214.4        0.83        3.59       -1.40        1.02
0.000400        0.61970        9.224        0.619713        0.670419        8.962        9.486        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.67        0.79        0.97        7.261        6.371      921.40      -51.63      922.40        0.33         0        0.85        1.01        1.49       40.28        1.04        0.92        0.0013     1127.95     2082.34     2259.2        1.3        0.538       34.59       13.93   108851.00   123362.40   123362.4        0.83        3.66       -1.46        1.02
0.000400        0.55170        9.610        0.551676        0.589584        8.832       10.387        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.28        0.74        0.97        7.137        6.390      959.95      -51.79      960.95        0.31         0        0.82        0.98        1.27       39.45        1.04        0.92        0.0014     1127.09     2081.28     2261.4        5.5        0.830       34.81       13.73   171887.70   190833.30   190833.3        0.83        3.79       -1.59        1.02
0.000354        0.60690        9.015        0.606787        0.659708        8.588        9.272        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.61        0.78        0.97        7.023        6.166      900.55      -49.77      901.55        0.33         0        0.88        1.03        1.49       40.83        1.05        0.93        0.0011     1287.14     2382.55     2540.8        3.7        0.767       37.07       15.14   174910.60   197715.10   197715.1        0.83        3.66       -1.48        1.02
0.000354        0.57820        9.147        0.577174        0.686291        8.810       10.159        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.84        0.76        0.97        6.956        6.157      913.73      -49.67      914.73        0.33         0        0.87        1.02        1.48       40.48        1.05        0.93        0.0012     1284.37     2378.17     2533.1        8.3        0.880       37.15       15.04   211950.40   238230.30   238230.3        0.83        3.72       -1.54        1.02
0.000354        0.60640        9.027        0.606351        0.651730        8.678        9.475        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.62        0.78        0.97        7.029        6.173      901.67      -49.75      902.67        0.33         0        0.88        1.03        1.49       40.95        1.05        0.93        0.0011     1346.60     2492.57     2657.6        5.0        0.816       37.98       15.56   199539.90   225181.70   225181.7        0.83        3.67       -1.49        1.02
0.000354        0.70110        8.604        0.692994        0.757956        7.864        8.850        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.96        0.84        0.97        7.204        6.172      859.35      -49.64      860.35        0.35         0        0.92        1.07        1.52       42.12        1.05        0.93        0.0010     1340.89     2479.83     2651.6        0.9        0.456       37.62       15.85   113299.70   131961.70   131961.7        0.82        3.51       -1.34        1.02
0.000354        2.72130        3.636        2.720220        2.999983        3.494        3.949        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.04        1.65        0.95        5.998        4.123      362.62      -46.43      363.62        0.83         0        1.50        1.56        2.65        0.53        1.05        0.93        0.0004     1314.91     2442.56     2583.3        0.0        0.007        1.00        0.01    55450.18  1907390.00 263880900.0        0.79        1.85       -0.48        1.01
0.000313        0.70920        8.650        0.706099        0.805173        8.570        8.892        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.96        0.84        0.97        7.285        6.235      864.05      -49.82      865.05        0.35         0        0.92        1.06        1.50       42.86        1.05        0.92        0.0009     1525.54     2819.38     3025.0        1.6        0.581       40.24       17.25   156234.40   182044.50   182044.5        0.82        3.49       -1.33        1.02
0.000313        0.65710        9.098        0.657133        0.712704        8.039        9.451        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.42        0.81        0.97        7.375        6.409      908.80      -50.90      909.80        0.33         0        0.88        1.02        1.38       41.77        1.04        0.92        0.0009     1521.25     2807.16     3042.1        2.9        0.722       40.32       16.84   198987.30   225601.60   225601.6        0.82        3.59       -1.40        1.02
0.000277        0.75710        8.351        0.756971        0.780534        7.629        8.729        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.63        0.87        0.97        7.266        6.142      834.09      -49.23      835.09        0.36         0        0.95        1.09        1.61       43.75        1.05        0.93        0.0008     1550.59     2867.30     3056.1        1.0        0.460       40.47       17.70   130548.50   155442.10   155442.1        0.82        3.41       -1.26        1.02
0.000245        0.76650        8.329        0.752599        0.808353        7.995        8.539        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.59        0.88        0.97        7.292        6.152      831.86      -48.96      832.86        0.36         0        0.96        1.09        1.64       44.50        1.05        0.93        0.0007     1730.60     3199.76     3407.3        1.5        0.569       42.86       19.07   171379.40   204686.80   204686.8        0.82        3.38       -1.25        1.02
0.000245        0.74710        8.427        0.744341        0.832417        8.357        8.915        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.70        0.86        0.97        7.284        6.173      841.67      -49.10      842.67        0.36         0        0.95        1.08        1.60       44.12        1.05        0.93        0.0007     1695.83     3135.34     3344.3        1.7        0.605       42.45       18.73   177651.90   210690.20   210690.2        0.82        3.41       -1.28        1.02
0.000217        0.92390        7.702        0.923667        0.989355        7.367        8.070        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.85        0.96        0.96        7.403        6.051      769.20      -48.30      770.20        0.39         0        1.03        1.14        1.72       48.82        1.05        0.92        0.0006     1944.06     3591.99     3832.3        0.9        0.441       45.32       22.13   143266.60   187284.90   187284.9        0.81        3.12       -1.09        1.02
0.000217        0.85710        7.998        0.838285        0.875979        7.379        8.204        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.15        0.93        0.96        7.404        6.132      798.77      -48.64      799.77        0.38         0        1.00        1.12        1.67       46.65        1.05        0.92        0.0006     1990.84     3678.11     3928.7        1.1        0.489       45.94       21.43   173277.00   214319.50   214319.5        0.81        3.24       -1.15        1.02
0.000217        0.83840        8.019        0.823005        0.884409        7.367        8.410        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.21        0.92        0.96        7.342        6.099      800.89      -48.35      801.89        0.37         0        1.00        1.12        1.74       46.26        1.05        0.93        0.0006     1946.08     3597.62     3816.2        1.2        0.518       45.41       21.01   176259.20   216625.20   216625.2        0.82        3.27       -1.17        1.02
0.000217        0.72710        8.529        0.691199        0.762906        8.186        8.969        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.83        0.85        0.97        7.272        6.193      851.86      -49.22      852.86        0.35         0        0.94        1.07        1.62       44.30        1.05        0.93        0.0007     1858.16     3435.70     3658.7        4.2        0.790       44.61       19.76   258457.30   304329.90   304329.9        0.82        3.43       -1.30        1.02
0.000192        0.78370        8.364        0.783710        0.897467        7.940        8.775        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.55        0.89        0.96        7.405        6.231      835.40      -48.87      836.40        0.36         0        0.97        1.09        1.60       45.27        1.05        0.92        0.0006     2153.68     3978.11     4258.4        3.1        0.733       47.97       21.72   281444.90   333107.20   333107.2        0.82        3.36       -1.23        1.02
