xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.000506        2.10690        3.825        2.106944        2.234490        3.656        3.994        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        1.26        1.45        0.96        5.552        3.977      381.50      -63.48      382.50        0.79         0        1.35        1.44        2.47        1.24        1.04        0.94        0.0005      936.36     1755.75     1848.8      370.7        0.000        1.02        0.01    28421.00  1341052.00 159885500.0        0.82        1.79       -0.47        1.01
0.000438        0.71820        7.148        0.678802        0.757492        7.029        7.506        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.10        0.85        0.97        6.058        5.173      713.83      -62.31      714.83        0.42         0        0.93        1.07        1.71       55.76        1.04        0.94        0.0010     1101.21     2062.68     2165.2        2.5        0.688       34.01       18.97    72029.40   121182.10   121182.1        0.85        2.82       -1.08        1.02
0.000438        0.70730        7.206        0.700588        0.754023        7.091        8.012        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.16        0.84        0.97        6.060        5.190      719.61      -62.62      720.61        0.42         0        0.92        1.07        1.65       54.90        1.04        0.94        0.0010     1097.48     2055.47     2164.5        2.2        0.660       33.94       18.63    70447.83   115973.70   115973.7        0.85        2.85       -1.09        1.02
0.000438        0.68150        7.299        0.657500        0.757538        7.042        8.068        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.30        0.83        0.97        6.025        5.192      728.85      -62.52      729.85        0.41         0        0.91        1.06        1.67       54.43        1.04        0.94        0.0010     1100.40     2061.34     2164.7        3.4        0.750       34.07       18.54    82530.54   134482.20   134482.2        0.85        2.88       -1.12        1.02
0.000438        0.72830        7.223        0.728345        0.828675        7.063        7.383        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.11        0.85        0.97        6.164        5.260      721.30      -63.83      722.30        0.42         0        0.91        1.06        1.65       55.31        1.04        0.94        0.0010     1052.65     1969.44     2092.9        1.4        0.559       33.17       18.35    56573.85    94564.83    94564.8        0.85        2.82       -1.07        1.01
0.000438        0.80260        6.815        0.775737        0.826418        6.459        7.170        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        3.69        0.90        0.97        6.105        5.113      680.45      -62.62      681.45        0.44         0        0.96        1.10        1.86       58.57        1.05        0.94        0.0009     1098.14     2056.76     2153.9        1.2        0.525       33.83       19.82    52339.29    94399.36    94399.4        0.85        2.70       -0.99        1.02
0.000328        1.41610        5.143        1.416116        1.503619        4.972        5.655        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        2.07        1.19        0.96        6.120        4.670      513.27      -62.88      514.27        0.58         0        1.17        1.27        2.17       87.67        1.04        0.94        0.0005     1355.15     2535.71     2684.2        1.9        0.634       37.66       33.02    64131.32   296157.50   296157.5        0.83        2.08       -0.64        1.01
0.000328        0.92150        6.461        0.921480        1.001465        6.124        6.798        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        3.25        0.96        0.97        6.202        5.077      645.10      -62.50      646.10        0.47         0        1.01        1.14        1.79       62.94        1.04        0.94        0.0007     1312.02     2455.93     2587.8        1.1        0.506       36.96       23.26    58877.29   115227.70   115227.7        0.84        2.56       -0.89        1.01
0.000328        0.88160        6.614        0.880927        1.042158        6.432        7.158        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        3.41        0.94        0.97        6.209        5.124      660.35      -62.20      661.35        0.45         0        1.00        1.12        1.80       63.65        1.04        0.94        0.0006     1465.51     2743.24     2887.7        4.5        0.799       39.39       25.08   107765.00   211971.70   211971.7        0.84        2.58       -0.92        1.01
0.000328        0.85340        6.865        0.817585        0.889229        6.630        7.381        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        3.59        0.92        0.97        6.342        5.274      685.47      -63.35      686.47        0.44         0        0.97        1.09        1.60       61.63        1.04        0.94        0.0006     1458.95     2726.88     2903.8        3.5        0.757       39.25       24.20   103534.20   193114.30   193114.3        0.84        2.63       -0.95        1.01
0.000328        0.83280        6.803        0.832794        0.951802        6.524        7.081        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        3.61        0.91        0.97        6.208        5.173      679.25      -62.82      680.25        0.44         0        0.97        1.10        1.71       61.14        1.04        0.94        0.0007     1373.57     2570.72     2714.8        3.6        0.760       38.07       23.28    96662.58   179960.30   179960.3        0.84        2.65       -0.96        1.01
0.000284        0.88540        6.700        0.885330        0.972024        5.872        6.727        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        3.44        0.94        0.97        6.305        5.206      669.03      -62.90      670.03        0.45         0        0.99        1.11        1.68       63.53        1.04        0.94        0.0006     1561.09     2919.34     3096.7        4.9        0.814       40.68       25.85   120258.40   232921.60   232921.6        0.84        2.59       -0.92        1.01
0.000246        1.31240        5.455        1.312418        1.324974        5.215        6.174        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        2.29        1.15        0.96        6.249        4.834      544.48      -62.80      545.48        0.55         0        1.14        1.24        2.10       84.21        1.04        0.94        0.0004     1730.30     3235.37     3432.0        6.9        0.860       42.91       36.15   128485.00   453831.10   453831.1        0.83        2.15       -0.68        1.01
0.000058        0.30670        8.396        0.306686        0.309347        7.964        9.027        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        7.47        0.55        0.99        4.650        4.552      838.58      -62.09      839.58        0.36         0        0.70        0.95        1.13       38.43        1.03        0.94        0.0121      164.00      307.00      325.8        1.7        0.599       13.04        5.01     7712.38    11008.35    11008.4        0.89        3.61       -1.99        1.02
