xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.494374        0.00350        1.700        0.00333        0.00363        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       13.28        0.06        0.98        0.101        0.020       16.00        3.81       17.00        1.88         4        2.99        3.15        3.37        0.00        0.00        0.907        4.4942        1.66        1.61        1.5        0.0        0.000        0.00        0.00        1.35        0.54        0.5        0.27        2.72       -3.06        1.85
0.494374        0.00350        1.600        0.00327        0.00372        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.50        0.06        0.98        0.095        0.019       15.00        3.40       16.00        2.00         4        3.00        3.15        3.43        0.00        0.00        0.912        4.3081        1.67        1.63        1.5        0.0        0.000        0.00        0.00        1.35        0.55        0.5        0.30        2.45       -2.99        1.77
0.494374        0.00350        1.500        0.00333        0.00357        1.500        1.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.72        0.06        0.98        0.088        0.018       14.00        3.71       15.00        2.14         4        3.02        3.15        3.48        0.00        0.00        0.916        4.1141        1.68        1.64        1.5        0.0        0.000        0.00        0.00        1.35        0.57        0.6        0.33        2.21       -2.88        1.70
0.494374        0.00170        1.900        0.00160        0.00178        1.900        1.900        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       21.29        0.04        0.99        0.079        0.017       18.00        5.24       19.00        1.67         5        2.96        3.17        3.19        0.00        0.00        0.898        7.0469        1.61        1.20        1.4        0.0        0.000        0.00        0.00        1.34        0.47        0.5        0.18        5.02       -4.58        2.53
0.494374        0.00170        1.800        0.00160        0.00190        1.800        1.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       20.10        0.04        0.99        0.075        0.016       17.00        4.79       18.00        1.76         5        2.99        3.19        3.24        0.00        0.00        0.903        6.7790        1.64        1.25        1.5        0.0        0.000        0.00        0.00        1.34        0.48        0.5        0.23        4.42       -4.62        2.37
0.494374        0.00170        1.700        0.00165        0.00180        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       18.92        0.04        0.99        0.071        0.016       16.00        4.97       17.00        1.88         5        3.02        3.21        3.29        0.00        0.00        0.908        6.5022        1.66        1.29        1.6        0.0        0.000        0.00        0.00        1.35        0.50        0.5        0.27        3.92       -4.58        2.22
0.494374        0.00170        1.600        0.00169        0.00179        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       17.77        0.04        0.99        0.067        0.015       15.00        3.88       16.00        2.00         5        3.04        3.21        3.34        0.00        0.00        0.913        6.2162        1.67        1.32        1.6        0.0        0.000        0.00        0.00        1.35        0.51        0.5        0.31        3.52       -4.43        2.11
0.494374        0.00170        1.500        0.00163        0.00185        1.500        1.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       16.61        0.04        0.99        0.062        0.014       14.00        4.40       15.00        2.14         5        3.07        3.22        3.40        0.00        0.00        0.918        5.9161        1.69        1.34        1.6        0.0        0.000        0.00        0.00        1.35        0.52        0.5        0.34        3.12       -4.29        2.00
0.494374        0.00100        1.500        0.00096        0.00107        1.500        1.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       21.91        0.03        0.99        0.047        0.011       14.00        4.61       15.00        2.14         6        3.09        3.26        3.32        0.00        0.00        0.919        7.8544        1.68        1.13        1.7        0.0        0.000        0.00        0.00        1.35        0.50        0.5        0.33        4.20       -5.79        2.34
0.494374        0.00990        2.400        0.00854        0.00994        2.400        2.400        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.31        0.10        0.98        0.239        0.037       23.00        1.71       24.00        1.30         3        2.84        3.06        3.29        0.00        0.00        0.869        3.1813        1.45        1.99        0.8        0.0        0.000        0.00        0.00        1.29        0.47        0.5       -0.06        3.04       -1.34        1.90
0.494374        0.00990        2.300        0.00894        0.01045        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.85        0.10        0.98        0.229        0.036       22.00        1.97       23.00        1.36         3        2.86        3.07        3.30        0.00        0.00        0.874        3.1226        1.48        2.03        1.0        0.0        0.000        0.00        0.00        1.30        0.49        0.5       -0.01        2.83       -1.49        1.84
0.494374        0.00370        2.200        0.00370        0.00417        2.200        2.200        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       16.99        0.06        0.98        0.134        0.025       21.00        2.79       22.00        1.43         4        2.91        3.12        3.18        0.00        0.00        0.882        5.2193        1.54        1.46        1.3        0.0        0.000        0.00        0.00        1.31        0.46        0.5        0.07        4.12       -3.13        2.24
0.494374        0.00990        2.500        0.00897        0.00989        2.500        2.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.83        0.10        0.98        0.249        0.038       24.00        1.70       25.00        1.25         3        2.82        3.05        3.26        0.00        0.00        0.864        3.2508        1.41        1.94        0.7        0.0        0.000        0.00        0.00        1.27        0.45        0.5       -0.10        3.29       -1.22        1.96
0.494374        0.03880        1.800        0.03875        0.04371        1.800        1.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.19        0.20        0.97        0.354        0.042       17.00        1.60       18.00        1.76         2        2.75        2.95        3.79        0.00        0.00        0.888        1.2305        1.46        3.20        0.7        0.0        0.000        0.00        0.00        1.28        0.64        0.6       -0.03        1.07       -0.47        1.30
0.494374        0.00990        2.700        0.00844        0.00992        2.700        2.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.79        0.10        0.98        0.269        0.039       26.00        1.21       27.00        1.15         3        2.78        3.02        3.16        0.00        0.00        0.854        3.3367        1.31        1.81        0.5        0.0        0.000        0.00        0.00        1.23        0.41        0.4       -0.20        3.84       -0.89        2.10
0.494374        0.45810        1.300        0.44480        0.47144        1.300        1.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        0.80        0.68        0.90        0.880        0.102       12.00        1.10       13.00        2.50         1        2.54        2.84        3.92        0.00        0.00        0.845        0.4610        1.25        6.79        0.3        0.0        0.000        0.00        0.00        1.21        0.53        0.5       -0.28        0.82       -0.07        1.18
0.494374        0.04840        2.400        0.04568        0.05120        2.400        2.400        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        5.04        0.22        0.97        0.528        0.051       23.00        0.55       24.00        1.30         2        2.82        3.00        3.52        0.00        0.00        0.855        1.2214        1.15        3.16        0.3        0.0        0.000        0.00        0.00        1.16        0.14        0.4       -0.35        1.69       -0.17        1.49
0.494374        0.04840        2.300        0.04841        0.05345        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.83        0.22        0.97        0.506        0.050       22.00        0.70       23.00        1.36         2        2.84        3.00        3.58        0.00        0.00        0.860        1.2048        1.21        3.21        0.4        0.0        0.000        0.00        0.00        1.19        0.47        0.5       -0.31        1.54       -0.25        1.45
0.494374        0.04730        2.400        0.04541        0.04923        2.400        2.400        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        5.10        0.22        0.97        0.522        0.051       23.00        0.57       24.00        1.30         2        2.80        2.99        3.51        0.00        0.00        0.855        1.2401        1.16        3.15        0.2        0.0        0.000        0.00        0.00        1.16        0.14        0.4       -0.35        1.73       -0.16        1.50
0.494374        0.04640        2.400        0.04126        0.04714        2.400        2.400        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        5.16        0.22        0.97        0.517        0.051       23.00        0.58       24.00        1.30         2        2.78        2.98        3.50        0.00        0.00        0.856        1.2560        1.17        3.13        0.2        0.0        0.000        0.00        0.00        1.17        0.43        0.4       -0.34        1.74       -0.14        1.50
0.494374        0.04580        2.300        0.04471        0.04907        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.97        0.21        0.97        0.492        0.050       22.00        0.74       23.00        1.36         2        2.79        2.98        3.54        0.00        0.00        0.861        1.2484        1.23        3.17        0.4        0.0        0.000        0.00        0.00        1.19        0.47        0.5       -0.29        1.62       -0.23        1.47
0.494374        0.04490        2.200        0.04421        0.04702        2.200        2.200        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.79        0.21        0.97        0.466        0.048       21.00        0.93       22.00        1.43         2        2.80        2.98        3.59        0.00        0.00        0.866        1.2422        1.29        3.20        0.5        0.0        0.000        0.00        0.00        1.22        0.50        0.5       -0.24        1.50       -0.31        1.43
0.494374        0.04410        2.200        0.03977        0.04550        2.200        2.200        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.84        0.21        0.97        0.462        0.048       21.00        0.93       22.00        1.43         2        2.78        2.98        3.59        0.00        0.00        0.866        1.2571        1.29        3.19        0.4        0.0        0.000        0.00        0.00        1.22        0.50        0.5       -0.23        1.51       -0.29        1.43
0.494374        0.04260        2.100        0.03882        0.04345        2.100        2.100        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.69        0.21        0.97        0.433        0.047       20.00        1.11       21.00        1.50         2        2.77        2.97        3.64        0.00        0.00        0.872        1.2583        1.34        3.20        0.5        0.0        0.000        0.00        0.00        1.24        0.53        0.5       -0.18        1.39       -0.34        1.39
0.494374        0.04250        2.200        0.03803        0.04249        2.200        2.200        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.93        0.21        0.97        0.453        0.048       21.00        0.97       22.00        1.43         2        2.75        2.97        3.72        0.00        0.00        0.867        1.2862        1.30        3.16        0.4        0.0        0.000        0.00        0.00        1.22        0.49        0.5       -0.22        1.45       -0.25        1.40
0.494374        0.04170        2.000        0.04172        0.04526        2.000        2.000        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.50        0.20        0.97        0.409        0.045       19.00        1.25       20.00        1.58         2        2.77        2.97        3.67        0.00        0.00        0.877        1.2447        1.39        3.21        0.6        0.0        0.000        0.00        0.00        1.26        0.56        0.6       -0.13        1.30       -0.41        1.37
0.494374        0.04100        2.000        0.03641        0.04105        2.000        2.000        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.54        0.20        0.97        0.405        0.045       19.00        1.29       20.00        1.58         2        2.76        2.96        3.81        0.00        0.00        0.877        1.2570        1.39        3.20        0.5        0.0        0.000        0.00        0.00        1.26        0.56        0.6       -0.13        1.22       -0.35        1.34
0.494374        0.03990        1.900        0.03578        0.04199        1.900        1.900        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.37        0.20        0.97        0.379        0.044       18.00        1.42       19.00        1.67         2        2.75        2.96        3.78        0.00        0.00        0.883        1.2462        1.43        3.20        0.6        0.0        0.000        0.00        0.00        1.27        0.61        0.6       -0.08        1.14       -0.41        1.32
0.494374        0.04450        2.300        0.04179        0.04454        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        5.04        0.21        0.97        0.485        0.050       22.00        0.78       23.00        1.36         2        2.77        2.97        3.62        0.00        0.00        0.861        1.2708        1.24        3.15        0.2        0.0        0.000        0.00        0.00        1.20        0.46        0.5       -0.28        1.58       -0.17        1.45
0.494374        0.03870        1.700        0.03867        0.04363        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        3.95        0.20        0.97        0.334        0.041       16.00        1.73       17.00        1.88         2        2.77        2.95        3.80        0.00        0.00        0.893        1.1928        1.49        3.21        0.9        0.0        0.000        0.00        0.00        1.29        0.66        0.7        0.00        1.01       -0.54        1.29
0.494374        0.01030        2.600        0.01011        0.01127        2.600        2.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.10        0.10        0.98        0.263        0.039       25.00        1.43       26.00        1.20         3        2.83        3.05        3.19        0.00        0.00        0.859        3.2341        1.36        1.90        0.7        0.0        0.000        0.00        0.00        1.25        0.44        0.4       -0.15        3.49       -1.17        2.02
0.494374        0.01000        2.300        0.00996        0.01132        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.81        0.10        0.98        0.230        0.036       22.00        2.03       23.00        1.36         3        2.87        3.07        3.29        0.00        0.00        0.874        3.1091        1.48        2.04        1.0        0.0        0.000        0.00        0.00        1.30        0.49        0.5       -0.01        2.79       -1.54        1.83
0.494374        0.03740        1.700        0.03738        0.04117        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        4.02        0.19        0.97        0.329        0.040       16.00        1.76       17.00        1.88         2        2.74        2.95        3.86        0.00        0.00        0.893        1.2164        1.49        3.18        0.8        0.0        0.000        0.00        0.00        1.29        0.72        0.7        0.01        0.97       -0.50        1.26
0.494374        0.01000        2.400        0.00923        0.01077        2.400        2.400        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.27        0.10        0.98        0.240        0.037       23.00        1.82       24.00        1.30         3        2.85        3.06        3.26        0.00        0.00        0.869        3.1704        1.45        2.00        0.9        0.0        0.000        0.00        0.00        1.29        0.47        0.5       -0.06        3.04       -1.40        1.90
0.494374        0.01000        2.500        0.00903        0.00998        2.500        2.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.78        0.10        0.98        0.250        0.038       24.00        1.48       25.00        1.25         3        2.82        3.05        3.25        0.00        0.00        0.864        3.2341        1.40        1.94        0.7        0.0        0.000        0.00        0.00        1.27        0.45        0.5       -0.10        3.28       -1.22        1.96
0.494374        0.01010        2.500        0.00961        0.01109        2.500        2.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.72        0.10        0.98        0.251        0.038       24.00        1.51       25.00        1.25         3        2.83        3.05        3.22        0.00        0.00        0.864        3.2171        1.40        1.95        0.8        0.0        0.000        0.00        0.00        1.27        0.45        0.5       -0.11        3.29       -1.26        1.96
0.494374        0.01020        2.700        0.00983        0.01080        2.700        2.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.62        0.10        0.98        0.273        0.040       26.00        1.14       27.00        1.15         3        2.80        3.03        3.14        0.00        0.00        0.854        3.2851        1.30        1.83        0.6        0.0        0.000        0.00        0.00        1.23        0.42        0.4       -0.20        3.80       -0.96        2.10
0.494374        0.01010        2.600        0.00941        0.01039        2.600        2.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.16        0.10        0.98        0.262        0.039       25.00        1.43       26.00        1.20         3        2.82        3.05        3.18        0.00        0.00        0.859        3.2541        1.36        1.90        0.7        0.0        0.000        0.00        0.00        1.25        0.44        0.4       -0.15        3.53       -1.12        2.03
0.494374        0.01040        2.800        0.00910        0.01078        2.800        2.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       13.00        0.10        0.98        0.285        0.040       27.00        1.01       28.00        1.11         3        2.80        3.03        3.12        0.00        0.00        0.849        3.2833        1.24        1.77        0.5        0.0        0.000        0.00        0.00        1.21        0.40        0.4       -0.26        4.02       -0.80        2.16
0.494374        0.01080        2.800        0.01041        0.01125        2.800        2.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.71        0.10        0.98        0.291        0.041       27.00        0.87       28.00        1.11         3        2.83        3.05        3.16        0.00        0.00        0.849        3.2005        1.24        1.80        0.6        0.0        0.000        0.00        0.00        1.21        0.41        0.4       -0.26        3.81       -0.85        2.11
0.494374        0.01090        2.600        0.01085        0.01199        2.600        2.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.76        0.10        0.98        0.271        0.039       25.00        1.33       26.00        1.20         3        2.88        3.08        3.24        0.00        0.00        0.859        3.1311        1.35        1.94        0.8        0.0        0.000        0.00        0.00        1.25        0.45        0.4       -0.16        3.21       -1.24        1.96
0.494374        0.03560        1.600        0.03564        0.03858        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        3.86        0.19        0.97        0.302        0.038       15.00        1.84       16.00        2.00         2        2.71        2.94        3.97        0.00        0.00        0.899        1.2060        1.52        3.16        0.8        0.0        0.000        0.00        0.00        1.23        0.65        0.6        0.05        0.83       -0.52        1.22
0.494374        0.03590        1.500        0.03589        0.04289        1.500        1.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        3.59        0.19        0.97        0.284        0.037       14.00        1.95       15.00        2.14         2        2.74        2.94        3.93        0.00        0.00        0.904        1.1554        1.54        3.17        1.0        0.0        0.000        0.00        0.00        1.28        0.79        0.8        0.08        0.83       -0.58        1.23
0.494374        0.03660        1.600        0.03656        0.04186        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        3.81        0.19        0.97        0.306        0.039       15.00        1.88       16.00        2.00         2        2.74        2.94        3.89        0.00        0.00        0.899        1.1888        1.52        3.18        0.9        0.0        0.000        0.00        0.00        1.29        0.78        0.8        0.05        0.90       -0.55        1.25
0.448505        0.00940        1.900        0.00894        0.00978        1.900        1.900        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        9.11        0.10        0.98        0.184        0.031       18.00        2.75       19.00        1.67         3        2.91        3.07        3.50        0.00        0.00        0.893        2.6295        1.68        2.29        1.4        0.0        0.000        0.00        0.00        1.37        0.60        0.6        0.23        1.94       -1.76        1.59
0.448505        0.01000        2.300        0.00971        0.01108        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.79        0.10        0.98        0.230        0.036       22.00        2.17       23.00        1.36         3        2.88        3.07        3.34        0.00        0.00        0.874        2.8770        1.58        2.22        1.2        0.0        0.000        0.00        0.00        1.34        0.53        0.5        0.09        2.64       -1.67        1.79
0.448505        0.00950        2.000        0.00865        0.00963        2.000        2.000        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        9.53        0.10        0.98        0.195        0.032       19.00        2.82       20.00        1.58         3        2.91        3.07        3.46        0.00        0.00        0.888        2.7001        1.66        2.28        1.3        0.0        0.000        0.00        0.00        1.36        0.58        0.6        0.20        2.11       -1.76        1.64
0.448505        0.00970        2.100        0.00922        0.01010        2.100        2.100        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        9.95        0.10        0.98        0.207        0.034       20.00        2.57       21.00        1.50         3        2.90        3.08        3.42        0.00        0.00        0.883        2.7642        1.64        2.26        1.3        0.0        0.000        0.00        0.00        1.36        0.56        0.6        0.16        2.28       -1.75        1.69
0.448505        0.00980        2.200        0.00891        0.00995        2.200        2.200        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.37        0.10        0.98        0.218        0.035       21.00        2.37       22.00        1.43         3        2.89        3.08        3.38        0.00        0.00        0.878        2.8240        1.61        2.24        1.3        0.0        0.000        0.00        0.00        1.35        0.54        0.5        0.13        2.46       -1.71        1.74
0.448505        0.00980        2.300        0.00837        0.00977        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.91        0.10        0.98        0.227        0.036       22.00        2.27       23.00        1.36         3        2.86        3.07        3.39        0.00        0.00        0.874        2.9132        1.58        2.20        1.1        0.0        0.000        0.00        0.00        1.34        0.52        0.5        0.09        2.64       -1.62        1.78
0.448505        0.00990        2.300        0.00917        0.00987        2.300        2.300        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.85        0.10        0.98        0.229        0.036       22.00        2.25       23.00        1.36         3        2.87        3.07        3.41        0.00        0.00        0.874        2.8965        1.58        2.21        1.1        0.0        0.000        0.00        0.00        1.34        0.52        0.5        0.09        2.63       -1.62        1.78
0.448505        0.00990        2.800        0.00864        0.00992        2.800        2.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       13.28        0.10        0.98        0.279        0.041       27.00        1.32       28.00        1.11         3        2.77        3.01        3.16        0.00        0.00        0.849        3.1644        1.37        1.94        0.6        0.0        0.000        0.00        0.00        1.26        0.43        0.4       -0.12        3.90       -1.05        2.11
0.448505        0.01040        2.600        0.01033        0.01101        2.600        2.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.02        0.10        0.98        0.265        0.040       25.00        1.69       26.00        1.20         3        2.85        3.06        3.24        0.00        0.00        0.859        3.0005        1.47        2.10        0.9        0.0        0.000        0.00        0.00        1.30        0.47        0.5       -0.03        3.27       -1.39        1.97
0.448505        0.01000        2.800        0.00933        0.01002        2.800        2.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       13.21        0.10        0.98        0.280        0.041       27.00        1.35       28.00        1.11         3        2.78        3.02        3.16        0.00        0.00        0.849        3.1463        1.37        1.95        0.7        0.0        0.000        0.00        0.00        1.26        0.43        0.4       -0.12        3.88       -1.05        2.11
0.448505        0.01010        2.200        0.01006        0.01076        2.200        2.200        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       10.26        0.10        0.98        0.221        0.035       21.00        2.56       22.00        1.43         3        2.92        3.08        3.38        0.00        0.00        0.878        2.7897        1.61        2.25        1.4        0.0        0.000        0.00        0.00        1.35        0.54        0.5        0.12        2.35       -1.80        1.71
0.448505        0.01010        2.400        0.00952        0.01066        2.400        2.400        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.20        0.10        0.98        0.242        0.038       23.00        1.99       24.00        1.30         3        2.87        3.07        3.31        0.00        0.00        0.869        2.9241        1.55        2.18        1.1        0.0        0.000        0.00        0.00        1.33        0.51        0.5        0.05        2.84       -1.59        1.85
0.448505        0.01010        2.500        0.00885        0.01013        2.500        2.500        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       11.68        0.10        0.98        0.252        0.039       24.00        1.90       25.00        1.25         3        2.85        3.06        3.32        0.00        0.00        0.864        2.9860        1.51        2.14        1.0        0.0        0.000        0.00        0.00        1.32        0.49        0.5        0.01        3.05       -1.45        1.90
0.448505        0.01020        2.600        0.00939        0.01021        2.600        2.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.12        0.10        0.98        0.263        0.040       25.00        1.57       26.00        1.20         3        2.83        3.05        3.27        0.00        0.00        0.859        3.0279        1.47        2.09        0.9        0.0        0.000        0.00        0.00        1.30        0.47        0.5       -0.03        3.28       -1.33        1.96
0.448505        0.01040        3.000        0.00976        0.01064        3.000        3.000        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       13.91        0.10        0.98        0.306        0.043       29.00        0.79       30.00        1.03         3        2.77        3.01        3.09        0.00        0.00        0.839        3.1225        1.23        1.81        0.4        0.0        0.000        0.00        0.00        1.21        0.39        0.4       -0.21        4.38       -0.62        2.25
0.448505        0.00910        1.700        0.00829        0.00941        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        8.24        0.10        0.98        0.162        0.028       16.00        3.03       17.00        1.88         3        2.92        3.06        3.60        0.00        0.00        0.903        2.4737        1.71        2.30        1.4        0.0        0.000        0.00        0.00        1.38        0.65        0.6        0.28        1.62       -1.72        1.50
0.448505        0.00920        1.800        0.00836        0.00922        1.800        1.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        8.68        0.10        0.98        0.173        0.030       17.00        3.08       18.00        1.76         3        2.92        3.07        3.62        0.00        0.00        0.898        2.5561        1.70        2.30        1.4        0.0        0.000        0.00        0.00        1.37        0.61        0.6        0.26        1.76       -1.72        1.54
0.448505        0.00170        1.600        0.00167        0.00193        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       17.70        0.04        0.99        0.067        0.015       15.00        4.89       16.00        2.00         5        3.07        3.22        3.37        0.00        0.00        0.913        5.6794        1.77        1.49        1.8        0.0        0.000        0.00        0.00        1.38        0.54        0.5        0.38        3.23       -4.60        2.03
0.448505        0.00890        1.600        0.00856        0.00912        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0        7.80        0.09        0.98        0.151        0.027       15.00        3.10       16.00        2.00         3        2.92        3.06        3.69        0.00        0.00        0.908        2.3903        1.73        2.30        1.4        0.0        0.000        0.00        0.00        1.38        0.68        0.7        0.31        1.45       -1.66        1.44
0.448505        0.00350        1.600        0.00319        0.00354        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.47        0.06        0.98        0.095        0.019       15.00        3.78       16.00        2.00         4        3.02        3.15        3.47        0.00        0.00        0.911        3.9420        1.76        1.79        1.7        0.0        0.000        0.00        0.00        1.38        0.59        0.6        0.36        2.29       -3.08        1.73
0.448505        0.00100        1.600        0.00098        0.00102        1.600        1.600        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       23.36        0.03        0.99        0.051        0.012       15.00        6.12       16.00        2.00         6        3.09        3.26        3.31        0.00        0.00        0.914        7.5482        1.76        1.27        1.9        0.0        0.000        0.00        0.00        1.38        0.51        0.5        0.37        4.36       -6.16        2.39
0.448505        0.00100        1.700        0.00095        0.00103        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       24.91        0.03        0.99        0.054        0.013       16.00        8.16       17.00        1.88         6        3.06        3.24        3.26        0.00        0.00        0.909        7.9094        1.74        1.23        1.8        0.0        0.000        0.00        0.00        1.38        0.50        0.5        0.33        4.97       -6.31        2.57
0.448505        0.01050        2.800        0.01024        0.01078        2.800        2.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       12.90        0.10        0.98        0.287        0.042       27.00        1.31       28.00        1.11         3        2.82        3.04        3.17        0.00        0.00        0.849        3.0616        1.36        1.99        0.7        0.0        0.000        0.00        0.00        1.26        0.44        0.4       -0.12        3.77       -1.08        2.10
0.448505        0.00180        1.700        0.00161        0.00183        1.700        1.700        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       18.83        0.04        0.99        0.071        0.016       16.00        4.03       17.00        1.88         5        3.04        3.21        3.33        0.00        0.00        0.908        5.9441        1.75        1.46        1.8        0.0        0.000        0.00        0.00        1.38        0.53        0.5        0.35        3.61       -4.74        2.14
0.448505        0.00180        1.800        0.00174        0.00189        1.800        1.800        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       19.97        0.04        0.99        0.076        0.017       17.00        4.98       18.00        1.76         5        3.02        3.20        3.29        0.00        0.00        0.903        6.1971        1.73        1.43        1.7        0.0        0.000        0.00        0.00        1.38        0.51        0.5        0.31        4.03       -4.84        2.26
0.448505        0.00180        1.900        0.00172        0.00192        1.900        1.900        0.10        1.0        1.0        1.0        8.0       -2.0       -2.0       -2.0       -2.0       21.12        0.04        0.99        0.080        0.017       18.00        4.25       19.00        1.67         5        2.99        3.19        3.24        0.00        0.00        0.898        6.4404        1.71        1.39        1.7        0.0        0.000        0.00        0.00        1.37        0.49        0.5        0.27        4.51       -4.87        2.40
