xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.041753        0.05457        0.06126        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06126        2.824        5.380        0.978        0.699        0.248        0.22827       11.99        0.844       17.62        3.41        0.00
0.041753        0.03882        0.04291        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03904        4.186       10.107        0.978        0.827        0.198        0.37194       11.79        0.776       15.83        2.99        0.00
0.041753        0.05547        0.05922        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05922        2.552        4.932        0.979        0.621        0.243        0.21368       12.00        0.859       17.97        3.54        0.00
0.041753        0.05547        0.05922        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05547        1.190        2.277        0.984        0.280        0.236        0.10762       11.71        0.931       19.01        5.40        0.00
0.041753        0.51312        0.55719        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.53516        3.097        1.814        0.885        2.266        0.732        0.05679       10.82        0.752       13.85        1.47        0.00
0.041753        0.91531        1.02663        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.94314        2.279        0.962        0.858        2.213        0.971        0.03227       10.40        0.764       13.44        2.01        0.00
0.041753        0.05323        0.05807        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05323        1.734        3.479        0.983        0.400        0.231        0.15772       11.93        0.902       18.81        5.05        0.00
0.041753        0.05241        0.05749        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05241        1.462        2.925        0.983        0.335        0.229        0.13471       11.85        0.917       18.97        5.06        0.00
0.041753        0.05652        0.05776        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05652        0.917        1.692        0.985        0.218        0.238        0.08246       11.45        0.945       18.83        5.48        0.00
0.041753        0.03780        0.04302        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04302        3.914        8.986        0.977        0.812        0.207        0.34040       11.84        0.790       16.19        2.77        0.00
0.041753        0.05477        0.05860        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05860        3.097        6.048        0.977        0.750        0.242        0.24995       11.96        0.830       17.27        3.22        0.00
0.041753        0.02852        0.03093        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02905        4.459       12.527        0.980        0.760        0.170        0.44712       11.68        0.764       15.42        1.97        0.00
0.041753        0.00772        0.00937        4.731        4.731        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00904        4.731       23.990        0.985        0.450        0.095        0.83590       10.84        0.759       14.06        2.09        0.00
0.041753        0.05250        0.05889        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05250        2.007        4.085        0.982        0.460        0.229        0.18198       11.98        0.888       18.58        4.85        0.00
0.028072        0.04144        0.04390        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04390        4.186        9.519        0.976        0.877        0.210        0.23632       17.18        0.775       24.15        2.87        0.00
0.028072        0.05534        0.06103        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05534        1.190        2.280        0.984        0.280        0.235        0.07240       16.94        0.930       28.74        5.55        0.00
0.028072        0.05191        0.06062        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05191        0.917        1.766        0.985        0.209        0.228        0.05737       16.53        0.945       28.44        5.25        0.00
0.028072        0.90790        1.08150        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.90790        2.552        1.087        0.845        2.432        0.953        0.02326       14.84        0.741       19.59        2.08        0.00
0.028072        0.04095        0.04453        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04095        4.459       10.514        0.976        0.902        0.202        0.25386       17.16        0.761       23.66        2.54        0.00
0.028072        0.05694        0.06031        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05694        1.462        2.805        0.983        0.349        0.239        0.08749       17.16        0.916       28.69        5.58        0.00
0.028072        0.05290        0.06237        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05290        1.734        3.490        0.983        0.399        0.230        0.10623       17.27        0.902       28.46        5.10        0.00
0.028072        0.05626        0.05792        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05792        3.097        6.083        0.977        0.745        0.241        0.16898       17.35        0.830       26.21        3.28        0.00
0.028072        0.05244        0.05818        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05818        2.552        4.976        0.979        0.616        0.241        0.14470       17.39        0.859       27.23        3.62        0.00
0.028072        0.05290        0.06237        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06237        2.824        5.330        0.977        0.705        0.250        0.15207       17.38        0.844       26.71        3.51        0.00
0.028072        0.05512        0.05999        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05512        2.007        3.986        0.981        0.471        0.235        0.11974       17.35        0.888       28.12        5.18        0.00
0.028072        0.37449        0.39390        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.39231        3.641        2.538        0.898        2.281        0.626        0.05148       15.92        0.738       21.11        1.33        0.00
0.028072        0.70221        0.77441        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70898        2.824        1.398        0.864        2.378        0.842        0.02946       15.23        0.746       20.32        1.74        0.00
0.028072        0.91974        1.01128        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.00556        2.279        0.922        0.849        2.285        1.003        0.02059       14.88        0.756       20.05        2.16        0.00
0.018874        0.05456        0.05983        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05983        2.824        5.444        0.978        0.691        0.245        0.10424       25.39        0.844       40.25        3.50        0.00
0.018874        0.05702        0.06180        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05702        1.462        2.803        0.983        0.349        0.239        0.05877       25.04        0.916       43.14        5.75        0.00
0.018874        0.05646        0.06213        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06213        2.552        4.812        0.978        0.636        0.249        0.09435       25.41        0.858       40.98        3.86        0.00
0.018874        0.48516        0.55314        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.53296        3.369        1.959        0.875        2.460        0.730        0.02639       22.57        0.731       30.63        1.54        0.00
0.018874        0.03778        0.04219        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04219        4.186        9.714        0.977        0.860        0.205        0.16254       25.13        0.775       36.50        2.88        0.00
0.018874        0.05587        0.05925        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05587        1.190        2.269        0.984        0.281        0.236        0.04848       24.71        0.930       43.21        5.71        0.00
0.018874        0.05587        0.05925        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05925        3.097        6.013        0.977        0.754        0.243        0.11234       25.35        0.830       39.49        3.38        0.00
0.018874        0.05577        0.06268        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05577        2.007        3.962        0.981        0.474        0.236        0.08006       25.34        0.888       42.30        5.34        0.00
0.018874        0.05616        0.05800        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05616        0.917        1.698        0.985        0.217        0.237        0.03737       24.14        0.945       42.79        5.76        0.00
0.018874        0.01589        0.01697        5.276        5.276        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01589        5.276       20.164        0.982        0.665        0.126        0.31074       24.86        0.727       33.78        1.75        0.00
0.012690        0.35051        0.39945        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.39782        3.914        2.686        0.888        2.469        0.631        0.02345       33.71        0.717       46.03        1.40        0.00
0.012690        0.48385        0.57693        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.57693        3.369        1.861        0.865        2.559        0.760        0.01662       32.72        0.723       44.94        1.71        0.00
0.012690        0.67791        0.74407        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.68618        3.097        1.545        0.854        2.565        0.828        0.01406       32.27        0.725       44.47        1.77        0.00
0.012690        0.92562        1.01367        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.95038        2.552        1.053        0.838        2.488        0.975        0.01012       31.53        0.734       43.93        2.15        0.00
0.012690        0.05719        0.05889        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05719        0.917        1.682        0.985        0.219        0.239        0.02494       35.43        0.945       64.12        5.94        0.00
0.012690        0.05670        0.06100        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06100        2.824        5.390        0.977        0.697        0.247        0.06942       37.31        0.844       60.36        3.59        0.00
0.012690        0.05670        0.06100        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06100        2.552        4.857        0.979        0.630        0.247        0.06395       37.33        0.858       61.45        3.89        0.00
0.012690        0.05717        0.05948        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05717        1.734        3.355        0.982        0.415        0.239        0.04645       37.06        0.902       64.12        5.80        0.00
0.012690        0.05346        0.06099        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05346        1.190        2.320        0.984        0.275        0.231        0.03318       36.26        0.931       64.71        5.55        0.00
0.012690        0.04055        0.04418        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04418        4.186        9.487        0.976        0.880        0.210        0.10682       36.99        0.775       54.84        2.97        0.00
0.012690        0.03963        0.04428        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04428        3.914        8.853        0.977        0.824        0.210        0.10246       37.01        0.789       55.93        2.95        0.00
0.012690        0.05686        0.05847        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05847        3.097        6.054        0.977        0.749        0.242        0.07601       37.26        0.830       59.25        3.38        0.00
0.012690        0.03035        0.03083        5.003        5.003        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03044        5.003       13.739        0.978        0.873        0.174        0.14398       36.95        0.735       51.93        3.17        0.00
0.008532        0.05233        0.06189        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06189        2.824        5.351        0.977        0.703        0.249        0.04634       55.04        0.844       90.27        3.67        0.00
0.008532        0.96088        1.04057        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.99574        2.552        1.019        0.830        2.547        0.998        0.00654       46.02        0.728       64.60        2.27        0.00
0.008532        0.68194        0.79395        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.73094        3.097        1.481        0.845        2.648        0.855        0.00897       47.02        0.717       65.12        1.90        0.00
0.008532        0.50246        0.56219        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.52486        3.641        2.115        0.866        2.638        0.724        0.01233       48.29        0.711       66.36        1.59        0.00
0.008532        0.05602        0.06218        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05602        1.462        2.828        0.983        0.346        0.237        0.02675       54.22        0.916       96.59        5.94        0.00
0.008532        0.04153        0.04447        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04447        4.186        9.455        0.976        0.883        0.211        0.07163       54.61        0.775       82.14        3.02        0.00
0.008532        0.05602        0.06218        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05602        2.007        3.953        0.981        0.475        0.237        0.03610       54.88        0.888       94.75        5.56        0.00
0.005736        0.70304        0.77706        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.77243        3.097        1.425        0.836        2.722        0.879        0.00575       68.73        0.710       95.27        1.99        0.00
0.005736        0.03900        0.04343        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04343        4.186        9.571        0.976        0.872        0.208        0.04878       80.80        0.775      122.77        2.99        0.00
0.005736        0.50815        0.55813        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.55813        3.641        2.032        0.857        2.720        0.747        0.00788       70.64        0.704       97.21        2.09        0.00
0.005736        0.02783        0.03334        5.003        5.003        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03334        5.003       13.115        0.977        0.914        0.183        0.06213       80.89        0.734      116.38        2.91        0.00
0.005736        0.66380        0.79889        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.66380        3.369        1.695        0.845        2.745        0.815        0.00668       69.53        0.706       95.85        1.83        0.00
0.003857        0.35800        0.40230        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.35917        4.459        3.210        0.883        2.672        0.599        0.00799      107.92        0.689      146.36        1.43        0.00
0.003857        0.92903        1.07777        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.93833        2.824        1.153        0.820        2.736        0.969        0.00320       99.67        0.708      138.77        2.27        0.00
0.003857        0.67983        0.78660        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.69818        3.369        1.637        0.837        2.815        0.836        0.00431      101.93        0.699      140.22        1.92        0.00
0.002593        0.38467        0.39590        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.39081        4.459        3.043        0.873        2.788        0.625        0.00502      157.83        0.681      212.71        1.50        0.00
0.002593        0.02164        0.02282        5.821        5.821        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02282        5.821       18.533        0.979        0.879        0.151        0.03754      179.99        0.694      247.53        3.47        0.00
0.002593        0.25348        0.29070        5.003        5.003        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.26435        5.003        4.290        0.900        2.572        0.514        0.00704      163.45        0.677      219.02        1.30        0.00
0.002593        0.68785        0.76494        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.73603        3.369        1.577        0.828        2.890        0.858        0.00277      149.44        0.692      204.44        2.02        0.00
0.002593        0.52313        0.58150        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.54502        3.914        2.192        0.849        2.890        0.738        0.00370      153.34        0.686      207.98        1.73        0.00
0.002593        0.90210        1.03438        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.97651        2.824        1.120        0.813        2.791        0.988        0.00208      146.28        0.701      202.87        2.39        0.00
0.001743        0.70974        0.78356        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.76972        3.369        1.527        0.820        2.956        0.877        0.00179      219.40        0.685      298.30        2.11        0.00
0.001743        0.68743        0.77600        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.68743        3.641        1.760        0.824        3.019        0.829        0.00201      220.65        0.677      296.64        2.01        0.00
0.001743        0.48881        0.53223        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.49559        4.186        2.470        0.851        2.947        0.704        0.00274      227.53        0.676      305.29        1.69        0.00
0.001743        0.38219        0.42180        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.42087        4.459        2.901        0.863        2.893        0.649        0.00320      229.66        0.674      307.21        1.55        0.00
0.001743        0.02869        0.03130        5.276        5.276        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03114        5.276       14.327        0.977        0.931        0.176        0.02018      265.24        0.720      379.70        2.99        0.00
0.001172        0.50061        0.57632        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.52427        4.186        2.377        0.842        3.031        0.724        0.00177      331.66        0.669      441.56        1.76        0.00
0.001172        0.36439        0.41950        4.731        4.731        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.38159        4.731        3.250        0.867        2.922        0.618        0.00234      345.35        0.665      456.79        2.12        0.00
0.001172        0.94485        1.08774        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.94485        3.097        1.230        0.798        3.010        0.972        0.00100      315.39        0.678      425.37        2.49        0.00
0.001172        0.67651        0.76346        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70096        3.641        1.735        0.821        3.048        0.837        0.00133      326.24        0.674      437.78        2.05        0.00
0.000788        0.69577        0.74639        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.72899        3.641        1.686        0.813        3.109        0.854        0.00088      473.57        0.668      630.79        2.12        0.00
0.000788        0.49193        0.53218        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.49193        4.459        2.612        0.841        3.127        0.701        0.00126      496.19        0.656      648.90        1.75        0.00
0.000788        0.98850        1.00830        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.98850        3.097        1.188        0.788        3.079        0.994        0.00064      464.25        0.670      619.47        2.65        0.00
0.000530        0.66491        0.78806        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.66587        3.914        1.903        0.814        3.194        0.816        0.00064      713.49        0.658      937.02        2.06        0.00
0.000530        0.66435        0.76020        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.75825        3.641        1.638        0.805        3.170        0.871        0.00058      689.54        0.662      910.70        2.21        0.00
0.000530        0.37130        0.38886        5.003        5.003        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.37185        5.003        3.464        0.862        3.051        0.610        0.00111      746.00        0.649      965.51        1.56        0.00
0.000530        0.48398        0.57362        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.50429        4.459        2.568        0.837        3.166        0.710        0.00085      716.02        0.653      932.92        1.79        0.00
0.000356        0.71954        0.73003        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.71954        3.914        1.796        0.799        3.320        0.848        0.00044      939.54        0.646     1211.08        2.25        0.00
0.000356        0.34900        0.42135        5.003        5.003        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.39280        5.003        3.340        0.854        3.136        0.627        0.00077     1021.85        0.643     1311.75        1.63        0.00
0.000356        0.48770        0.56479        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.52624        4.459        2.492        0.829        3.235        0.725        0.00058     1003.42        0.647     1297.10        1.85        0.00
0.000240        0.48411        0.55150        4.731        4.731        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.48411        4.731        2.768        0.832        3.292        0.696        0.00042     1489.22        0.638     1897.33        1.82        0.00
0.000240        0.50769        0.57435        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.54831        4.459        2.420        0.822        3.302        0.740        0.00040     1393.17        0.642     1786.04        1.92        0.00
0.000240        0.69778        0.78804        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.71400        3.914        1.807        0.801        3.307        0.845        0.00029     1428.86        0.647     1846.67        2.20        0.00
0.000108        0.66825        0.79395        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -5.0       -5.0       -5.0       -5.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.66825        4.186        1.994        0.798        3.422        0.817        0.00016     2796.36        0.634     3543.33        2.72        0.00
