xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.070515        0.00191        0.00209        4.008        4.547        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00195        4.277       46.663        0.987        0.189        0.044        2.10644        5.75        0.793        6.69        3.21        4.01
0.070515        0.00188        0.00207        3.979        4.463        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00194        4.221       46.204        0.987        0.186        0.044        2.09663        5.83        0.795        6.84        3.23        4.06
0.070515        0.02064        0.02269        3.441        3.656        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02064        3.468       11.507        0.982        0.498        0.144        0.55043        6.37        0.822        7.95        3.38        6.47
0.070515        0.09947        0.11223        2.851        3.139        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.10346        2.995        4.345        0.966        0.963        0.322        0.24287        6.58        0.828        8.35        3.33        9.26
0.070515        0.00340        0.00387        4.177        4.443        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00357        4.310       34.737        0.986        0.258        0.060        1.53810        5.74        0.790        6.64        3.21        4.19
0.070515        0.02091        0.02437        3.350        3.707        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02091        3.529       11.637        0.982        0.510        0.145        0.55302        6.32        0.819        7.84        3.37        6.19
0.063972        0.08826        0.10686        2.890        3.234        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.10533        3.062        4.402        0.965        0.994        0.325        0.22227        7.14        0.824        9.23        3.33        9.39
0.063972        0.00116        0.00125        4.064        4.629        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00122        4.346       60.021        0.987        0.152        0.035        2.49847        6.23        0.791        7.42        3.24        3.94
0.063972        0.00182        0.00205        4.304        4.725        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00202        4.514       48.417        0.987        0.203        0.045        1.96767        5.99        0.783        6.98        3.19        3.93
0.063972        0.10076        0.11503        2.920        3.222        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.10533        3.071        4.415        0.965        0.997        0.325        0.22266        7.13        0.823        9.21        3.32        9.26
0.063972        0.00202        0.00223        4.254        4.877        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00203        4.566       48.874        0.987        0.206        0.045        1.97708        5.86        0.781        6.75        3.16        3.88
0.063972        0.00314        0.00371        3.999        4.694        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00363        4.346       34.760        0.986        0.262        0.060        1.40613        6.33        0.789        7.55        3.25        4.34
0.063972        0.00201        0.00218        4.459        4.799        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00204        4.629       49.478        0.987        0.209        0.045        1.98785        5.65        0.779        6.40        3.14        3.80
0.063972        0.10596        0.11688        2.733        3.267        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.10596        3.000        4.298        0.965        0.977        0.326        0.21911        7.17        0.827        9.33        3.40       10.33
0.058037        0.00074        0.00083        4.195        4.404        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00081        4.300       72.627        0.987        0.123        0.029        2.79279        6.90        0.793        8.51        3.29        4.03
0.058037        0.10908        0.11539        2.832        3.126        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.10908        3.053        4.309        0.964        1.008        0.330        0.19921        7.80        0.824       10.32        3.43       11.00
0.058037        0.00055        0.00058        4.160        4.445        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00058        4.303       86.489        0.987        0.103        0.024        3.34302        6.75        0.793        8.28        3.28        3.85
0.058037        0.00195        0.00215        4.465        4.780        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00205        4.622       49.253        0.987        0.209        0.045        1.83169        6.51        0.779        7.74        3.19        3.95
0.058037        0.00196        0.00210        4.370        4.928        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00205        4.649       49.518        0.987        0.211        0.045        1.83887        6.43        0.778        7.61        3.18        3.92
0.058037        0.00176        0.00209        4.210        5.049        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00205        4.630       49.316        0.987        0.210        0.045        1.83333        6.49        0.779        7.71        3.19        3.94
0.058037        0.00080        0.00085        4.171        4.578        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00082        4.375       73.768        0.987        0.125        0.029        2.83453        6.80        0.790        8.32        3.27        3.92
0.052652        0.10241        0.11054        3.028        3.285        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.10895        3.156        4.459        0.963        1.042        0.330        0.18463        8.45        0.818       11.31        3.37       10.42
0.052652        0.00192        0.00226        4.645        4.799        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00206        4.722       50.221        0.987        0.214        0.045        1.71873        7.13        0.776        8.66        3.19        3.98
0.052652        0.00360        0.00397        4.400        4.864        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00387        4.632       35.927        0.986        0.288        0.062        1.18330        7.22        0.777        8.82        3.25        4.35
0.052652        0.00388        0.00401        4.664        4.923        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00392        4.729       36.416        0.986        0.296        0.063        1.18297        6.93        0.773        8.31        3.22        4.21
0.052652        0.02286        0.02650        3.663        4.012        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02286        3.837       12.119        0.980        0.580        0.151        0.41949        7.91        0.804       10.23        3.38        6.31
0.052652        0.00082        0.00091        4.221        4.858        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00082        4.540       76.513        0.987        0.130        0.029        2.71090        7.40        0.784        9.19        3.24        3.91
0.047767        0.00197        0.00218        4.440        5.256        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00202        4.848       52.066        0.986        0.218        0.045        1.65732        7.80        0.771        9.64        3.16        3.93
0.047767        0.10791        0.12129        3.111        3.464        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11058        3.288        4.610        0.962        1.093        0.333        0.17075        9.14        0.811       12.31        3.34        9.35
0.043335        0.11112        0.11673        3.031        3.449        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11226        3.345        4.653        0.961        1.121        0.335        0.15577        9.96        0.807       13.57        3.35        9.54
0.043335        0.11070        0.12038        3.253        3.424        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11229        3.338        4.644        0.961        1.119        0.335        0.15561        9.96        0.808       13.59        3.35        9.62
0.043335        0.11244        0.12804        3.255        3.432        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11244        3.344        4.647        0.961        1.121        0.335        0.15566        9.96        0.807       13.58        3.35        9.49
0.039314        0.10538        0.11710        3.173        3.703        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11362        3.438        4.753        0.960        1.159        0.337        0.14300       10.81        0.802       14.86        3.36        9.23
0.039314        0.00383        0.00406        4.865        5.190        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00400        4.946       37.760        0.986        0.313        0.063        0.95084        9.41        0.765       12.01        3.28        4.51
0.039314        0.00338        0.00402        4.675        5.492        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00387        5.083       39.464        0.986        0.316        0.062        1.00281        9.11        0.760       11.48        3.18        4.19
0.039314        0.11303        0.13619        3.245        3.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11375        3.422        4.728        0.960        1.154        0.337        0.14260       10.83        0.803       14.90        3.35        9.44
0.035666        0.10385        0.12081        3.309        3.589        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11558        3.449        4.725        0.959        1.173        0.340        0.12936       11.85        0.801       16.49        3.37       10.12
0.032357        0.11596        0.12734        3.522        3.646        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11623        3.584        4.895        0.958        1.222        0.341        0.11961       12.84        0.794       17.89        3.32        9.19
0.032357        0.10404        0.12052        3.404        3.649        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11692        3.526        4.802        0.958        1.206        0.342        0.11839       12.91        0.797       18.08        3.37        9.94
0.032357        0.10686        0.11882        3.307        3.730        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11700        3.518        4.789        0.958        1.204        0.342        0.11822       12.92        0.797       18.11        3.37       10.08
0.032357        0.10729        0.11911        3.254        3.728        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11726        3.491        4.746        0.959        1.195        0.342        0.11766       12.95        0.798       18.19        3.41       10.73
0.029355        0.11934        0.12850        3.450        3.860        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11934        3.655        4.922        0.957        1.263        0.345        0.10872       14.01        0.789       19.63        3.37        9.15
0.029355        0.00898        0.00992        4.890        5.577        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00960        5.234       25.759        0.983        0.513        0.098        0.45998       11.25        0.748       14.47        3.30        4.75
0.026631        0.00896        0.00928        5.206        5.695        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00920        5.450       27.420        0.983        0.523        0.096        0.45397       12.29        0.739       15.83        3.22        4.55
0.026631        0.12228        0.13094        3.465        3.971        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12228        3.718        4.942        0.955        1.300        0.350        0.09876       15.30        0.785       21.56        3.41        9.17
0.026631        0.00875        0.00978        4.946        5.802        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00949        5.374       26.610        0.983        0.524        0.097        0.43720       12.40        0.742       16.05        3.27        4.71
0.024160        2.14909        2.51833        1.454        1.630        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        2.17217        1.586        0.380        0.753        2.337        1.474        0.01430       15.21        0.697       18.91        2.62       26.74
0.024160        0.11493        0.13293        3.662        3.920        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11929        3.791        5.105        0.955        1.309        0.345        0.09135       16.69        0.782       23.63        3.33        9.16
0.024160        0.11210        0.12162        3.435        4.101        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11976        3.768        5.064        0.956        1.304        0.346        0.09095       16.72        0.783       23.72        3.34        9.41
0.021919        0.12214        0.13829        3.440        4.160        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12214        3.800        5.053        0.955        1.328        0.349        0.08239       18.34        0.780       26.17        3.38        9.78
0.021919        0.12113        0.12614        3.590        3.986        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12160        3.788        5.049        0.955        1.321        0.349        0.08239       18.36        0.781       26.22        3.36       10.07
0.021919        1.97622        2.38874        1.512        1.671        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        2.15670        1.611        0.386        0.751        2.366        1.469        0.01309       16.64        0.693       20.81        2.63       26.54
0.021919        0.11377        0.12409        3.600        4.123        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11998        3.861        5.184        0.955        1.338        0.346        0.08357       18.23        0.777       25.90        3.38        9.08
0.021919        2.14669        2.53101        1.497        1.627        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        2.15270        1.611        0.387        0.751        2.363        1.467        0.01311       16.65        0.694       20.85        2.61       26.18
0.021919        0.11664        0.12566        3.487        3.902        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12136        3.798        5.068        0.955        1.323        0.348        0.08255       18.34        0.781       26.18        3.37        9.88
0.021919        0.11819        0.12622        3.748        3.945        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12032        3.846        5.156        0.955        1.334        0.347        0.08332       18.25        0.778       25.96        3.34        9.28
0.019885        0.12321        0.13626        3.629        4.053        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12321        3.841        5.084        0.954        1.348        0.351        0.07499       20.10        0.778       28.82        3.39       10.25
0.019885        0.11712        0.13241        3.599        4.113        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12238        3.856        5.122        0.954        1.349        0.350        0.07532       20.06        0.777       28.74        3.37       10.04
0.019885        0.11733        0.12514        3.854        3.986        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12087        3.920        5.241        0.954        1.363        0.348        0.07626       19.94        0.774       28.43        3.35        9.18
0.018040        0.12395        0.12478        3.789        4.164        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12395        3.977        5.244        0.953        1.400        0.352        0.06914       21.86        0.770       31.23        3.39        9.30
0.018040        0.12479        0.14498        3.673        4.038        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12479        3.947        5.187        0.953        1.394        0.353        0.06872       21.92        0.772       31.39        3.41        9.62
0.018040        2.01679        2.24140        1.626        1.859        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        2.12909        1.655        0.398        0.747        2.415        1.459        0.01095       19.97        0.688       25.23        2.63       26.38
0.018040        0.12349        0.14403        3.774        4.139        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12349        3.957        5.228        0.953        1.390        0.351        0.06906       21.89        0.771       31.33        3.38        9.49
0.016366        0.12467        0.13723        3.899        4.171        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12467        4.035        5.304        0.952        1.425        0.353        0.06312       23.94        0.767       34.28        3.40        9.37
0.014848        0.11912        0.12857        3.996        4.352        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12045        4.174        5.586        0.952        1.449        0.347        0.05903       26.00        0.760       37.12        3.29        8.73
0.014848        0.12397        0.14607        3.884        4.402        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12397        4.143        5.460        0.951        1.459        0.352        0.05821       26.11        0.761       37.33        3.37        9.03
0.013470        0.12521        0.14372        3.828        4.276        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12425        4.123        5.428        0.951        1.453        0.352        0.05268       28.78        0.762       41.45        3.41        9.90
0.013470        0.11996        0.12944        3.942        4.594        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11996        4.268        5.722        0.951        1.478        0.346        0.05430       28.42        0.755       40.51        3.28        8.53
0.013470        0.10869        0.12379        3.842        4.445        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12367        4.144        5.468        0.951        1.457        0.352        0.05290       28.73        0.761       41.32        3.38        9.62
0.013470        0.12127        0.13229        3.948        4.632        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12127        4.290        5.718        0.950        1.494        0.348        0.05424       28.40        0.754       40.40        3.31        8.47
0.012220        0.12197        0.12994        4.106        4.532        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12197        4.319        5.738        0.950        1.508        0.349        0.04932       31.22        0.752       44.54        3.34        8.67
0.011086        0.11521        0.13049        4.340        4.413        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12010        4.377        5.861        0.950        1.517        0.347        0.04535       34.21        0.749       48.85        3.32        8.66
0.011086        0.02010        0.02436        5.888        6.166        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02010        6.027       20.436        0.978        0.854        0.142        0.14396       28.25        0.703       37.47        2.89        4.47
0.011086        0.11429        0.12539        4.177        4.481        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12192        4.329        5.752        0.950        1.512        0.349        0.04485       34.35        0.751       49.21        3.32        9.08
0.011086        0.11916        0.12889        4.167        4.727        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11916        4.447        5.979        0.950        1.535        0.345        0.04587       34.04        0.745       48.36        3.29        8.28
0.011086        0.02104        0.02303        5.678        6.240        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02104        5.959       19.739        0.977        0.864        0.145        0.13774       28.16        0.706       37.48        2.94        4.57
0.010058        0.11866        0.13350        4.229        4.677        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11941        4.453        5.980        0.949        1.539        0.346        0.04166       37.47        0.745       53.45        3.31        8.59
0.010058        0.11426        0.12026        4.176        4.831        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11745        4.503        6.101        0.950        1.543        0.343        0.04216       37.31        0.743       53.05        3.27        8.25
0.010058        0.10561        0.12138        4.189        4.689        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.12002        4.439        5.945        0.949        1.538        0.346        0.04151       37.52        0.746       53.57        3.31        8.67
0.010058        0.02389        0.02504        5.342        6.277        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02389        5.809       18.034        0.976        0.898        0.155        0.11222       31.15        0.711       41.99        3.09        4.94
0.010058        0.02209        0.02335        5.628        6.243        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02209        5.936       19.178        0.977        0.882        0.149        0.12096       31.19        0.706       41.76        3.00        4.73
0.010058        0.11939        0.12792        4.363        4.684        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11939        4.524        6.074        0.949        1.563        0.346        0.04202       37.33        0.741       52.95        3.29        8.26
0.009125        0.01831        0.02051        5.665        6.561        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02011        6.113       20.721        0.977        0.867        0.142        0.12146       34.90        0.699       46.54        2.92        4.57
0.009125        0.01913        0.02228        5.868        6.338        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02026        6.103       20.611        0.977        0.869        0.142        0.12062       34.87        0.700       46.53        2.95        4.58
0.009125        0.01853        0.02198        5.809        6.207        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02166        6.008       19.611        0.977        0.884        0.147        0.11317       34.64        0.703       46.44        2.99        4.72
0.009125        0.01934        0.02166        5.818        6.382        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02032        6.100       20.571        0.977        0.870        0.143        0.12031       34.86        0.700       46.52        2.95        4.58
0.009125        0.10549        0.12600        4.286        4.755        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11895        4.521        6.082        0.949        1.559        0.345        0.03819       41.10        0.741       58.57        3.31        8.57
0.009125        0.11245        0.12549        4.481        4.590        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11836        4.535        6.118        0.949        1.560        0.344        0.03833       41.05        0.741       58.44        3.30        8.47
0.009125        0.02006        0.02367        5.651        6.157        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02311        5.904       18.643        0.977        0.897        0.152        0.10626       34.52        0.707       46.52        3.07        4.88
0.009125        1.82841        2.10156        1.648        1.961        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        2.05034        1.804        0.436        0.732        2.584        1.432        0.00580       38.09        0.669       48.78        2.65       27.48
0.008278        1.91949        2.07294        1.780        1.875        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        2.04417        1.827        0.441        0.729        2.613        1.430        0.00529       41.76        0.666       53.40        2.66       28.13
0.008278        0.11733        0.13293        4.341        4.901        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11733        4.621        6.260        0.949        1.583        0.343        0.03529       45.00        0.736       63.89        3.28        8.35
0.008278        0.01723        0.02075        5.868        6.559        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01927        6.213       21.532        0.978        0.862        0.139        0.11630       39.03        0.695       52.02        2.91        4.57
0.008278        0.11394        0.13556        4.169        4.993        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.11875        4.581        6.167        0.948        1.579        0.345        0.03496       45.13        0.738       64.26        3.33        8.58
0.008278        0.02012        0.02344        5.895        6.152        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02212        6.024       19.452        0.977        0.896        0.149        0.10186       38.37        0.702       51.60        3.03        4.82
