xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.052652        0.00220        4.843        0.00221        0.00246        4.342        5.143        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       49.31        0.05        0.99        0.230        0.074       47.43       -6.79       48.43        0.63         5        3.01        3.15        3.22        3.91        1.18        0.770        1.6596        6.83        8.60       12.9        0.2        0.134        2.97        1.16     3438.54     6037.24     6037.2        0.27        8.40      -10.07        3.57
0.052652        0.00130        4.782        0.00126        0.00150        4.677        4.886        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       64.10        0.04        0.99        0.172        0.059       46.81       -4.14       47.81        0.64         6        3.02        3.15        3.17        3.77        1.16        0.774        2.2550        7.07        8.90       13.8        1.4        0.444        3.00        1.13    10925.00    15730.92    15730.9        0.29       10.43      -14.25        4.19
0.052652        0.15810        3.087        0.15812        0.18808        2.836        3.171        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.56        0.40        0.95        1.228        0.324       29.87      -50.25       30.87        1.00         1        2.45        2.71        3.56       11.28        1.19        0.809        0.1508        8.01       13.19       13.3        1.6        0.501        3.13        3.54        5.63       15.89       16.6        0.43        1.33       -1.09        1.34
0.052652        0.00220        4.959        0.00198        0.00226        4.512        5.406        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       51.39        0.05        0.99        0.231        0.077       48.59       -4.05       49.59        0.62         5        2.93        3.07        3.09        3.68        1.17        0.767        1.7445        6.34        7.83       11.7        0.1        0.082        2.86        1.05     2277.82     3963.48     3963.5        0.23       10.05       -9.70        3.99
0.047767        0.16600        3.089        0.16595        0.18601        2.882        3.295        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.47        0.41        0.95        1.258        0.334       29.89     -105.86       30.89        1.00         1        2.48        2.73        3.58       11.61        1.15        0.807        0.1351        8.76       14.45       15.7        1.7        0.511        3.28        3.81        6.50       21.26       23.2        0.43        1.29       -1.08        1.34
0.047767        0.16160        3.178        0.15588        0.16319        2.882        3.473        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.62        0.40        0.95        1.277        0.340       30.77      -37.01       31.77        0.97         1        2.46        2.72        3.56       10.84        1.20        0.803        0.1383        8.67       14.26       14.5        0.9        0.375        3.26        3.53        5.78       14.07       14.2        0.42        1.37       -1.09        1.36
0.043335        0.16450        3.217        0.15731        0.16465        3.189        3.638        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.63        0.41        0.95        1.305        0.348       31.17      -26.37       32.17        0.96         1        2.48        2.72        3.59       11.28        1.20        0.800        0.1259        9.45       15.52       16.0        1.5        0.492        3.42        3.86        7.61       27.49       30.6        0.41        1.37       -1.10        1.36
0.043335        0.16430        3.201        0.15217        0.16547        2.941        3.288        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.62        0.41        0.95        1.298        0.346       31.01      -27.59       32.01        0.97         1        2.48        2.72        3.60       11.79        1.20        0.801        0.1256        9.47       15.55       16.0        2.8        0.614        3.43        4.05        8.88       45.95       64.2        0.42        1.35       -1.10        1.36
0.043335        0.16890        3.125        0.16886        0.19460        3.062        3.188        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.48        0.41        0.95        1.284        0.342       30.25      -49.46       31.25        0.99         1        2.50        2.74        3.61       12.22        1.15        0.804        0.1229        9.55       15.73       17.3        3.2        0.637        3.44        4.21        8.98       50.22       73.3        0.43        1.29       -1.08        1.34
0.043335        0.16440        3.206        0.16330        0.18065        2.894        3.517        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.62        0.41        0.95        1.300        0.346       31.05      -27.26       32.05        0.97         1        2.48        2.72        3.60       11.55        1.20        0.801        0.1256        9.46       15.54       16.0        2.1        0.562        3.42        3.96        8.30       36.52       45.5        0.42        1.36       -1.10        1.36
0.039314        0.17190        3.249        0.17189        0.18987        3.194        3.305        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.58        0.41        0.94        1.347        0.362       31.50      -27.74       32.49        0.95         1        2.51        2.74        3.57       11.38        1.16        0.797        0.1135       10.31       16.93       18.7        1.3        0.470        3.57        4.07        8.76       35.24       41.0        0.41        1.37       -1.09        1.36
0.039314        0.16790        3.297        0.16025        0.18982        2.906        3.427        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.68        0.41        0.94        1.351        0.363       31.97      -22.86       32.97        0.94         1        2.49        2.73        3.58       10.98        1.20        0.795        0.1151       10.25       16.81       17.6        1.0        0.409        3.56        3.91        8.23       28.00       30.2        0.41        1.41       -1.10        1.37
0.035666        0.00430        5.312        0.00430        0.00475        5.053        5.571        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       39.12        0.07        0.98        0.348        0.122       52.12     -195.79       53.12        0.58         4        2.96        3.11        3.20        4.17        1.17        0.750        0.9104        9.78       13.04       19.8        0.8        0.347        3.59        1.50     4101.76     7017.60     7017.6        0.27        7.15       -8.33        3.16
0.035666        0.17700        3.306        0.17695        0.18931        3.020        3.592        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.59        0.42        0.94        1.391        0.376       32.06      -25.10       33.06        0.94         1        2.53        2.75        3.58       11.25        1.16        0.792        0.1031       11.23       18.40       20.8        0.9        0.397        3.73        4.20        9.59       38.04       43.4        0.41        1.38       -1.09        1.37
0.035666        0.17060        3.337        0.15837        0.17104        3.059        3.615        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.69        0.41        0.94        1.378        0.372       32.37      -21.86       33.37        0.93         1        2.50        2.73        3.68       11.07        1.21        0.792        0.1047       11.19       18.29       19.2        1.0        0.418        3.73        4.13       10.13       42.86       51.4        0.40        1.41       -1.10        1.37
0.035666        0.00430        5.300        0.00397        0.00474        5.011        5.588        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       39.22        0.07        0.98        0.346        0.121       51.99       -7.98       52.99        0.58         4        2.96        3.10        3.20        4.20        1.20        0.750        0.9097        9.85       13.14       19.3        0.9        0.390        3.61        1.52     4434.65     7637.57     7637.6        0.27        7.07       -8.40        3.13
0.029355        0.17660        3.478        0.17259        0.18263        3.203        3.570        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.78        0.42        0.94        1.462        0.399       33.78      -14.99       34.78        0.89         1        2.53        2.74        3.60       11.19        1.21        0.783        0.0874       13.24       21.49       23.3        1.2        0.473        4.08        4.57       17.81      145.74      343.9        0.39        1.48       -1.11        1.39
0.029355        0.17660        3.438        0.16980        0.19390        3.222        3.510        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.73        0.42        0.94        1.445        0.393       33.38      -16.43       34.38        0.90         1        2.53        2.74        3.62       12.09        1.21        0.785        0.0869       13.30       21.61       23.4        3.8        0.693        4.11        4.98       27.19      503.10     2219.9        0.39        1.44       -1.11        1.38
0.026631        0.17940        3.544        0.17933        0.20313        3.386        3.702        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.81        0.42        0.94        1.501        0.413       34.44      -13.96       35.44        0.87         1        2.54        2.75        3.60       11.04        1.21        0.778        0.0797       14.42       23.31       25.6        0.9        0.418        4.27        4.71       21.13      190.14      514.5        0.38        1.51       -1.11        1.40
0.026631        0.18370        3.466        0.18371        0.21852        3.297        3.635        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.68        0.43        0.94        1.486        0.408       33.66      -16.68       34.66        0.89         1        2.56        2.76        3.62       12.06        1.18        0.782        0.0783       14.56       23.60       27.2        2.9        0.654        4.30        5.19       32.79      658.80     3403.7        0.39        1.44       -1.10        1.39
0.026631        0.17950        3.503        0.17171        0.18064        3.127        3.628        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.77        0.42        0.94        1.484        0.407       34.03      -15.28       35.03        0.88         1        2.54        2.75        3.63       11.81        1.21        0.780        0.0792       14.49       23.45       25.7        2.7        0.640        4.29        5.08       32.63      635.55     3220.5        0.39        1.47       -1.11        1.39
0.026631        0.17930        3.540        0.17425        0.20108        3.182        3.659        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.81        0.42        0.94        1.499        0.412       34.40      -13.94       35.40        0.87         1        2.54        2.74        3.61       11.14        1.21        0.778        0.0797       14.43       23.32       25.6        1.1        0.454        4.27        4.76       22.68      232.18      700.4        0.38        1.50       -1.11        1.40
0.024160        0.18260        3.606        0.18256        0.19648        3.334        3.878        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.84        0.43        0.94        1.541        0.426       35.06      -11.90       36.06        0.86         1        2.56        2.75        3.59       10.97        1.20        0.774        0.0726       15.72       25.30       28.5        0.9        0.404        4.46        4.90       27.46      315.04     1121.8        0.38        1.53       -1.11        1.41
0.024160        0.18180        3.615        0.16565        0.18830        3.458        3.771        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.86        0.43        0.94        1.541        0.427       35.15      -12.72       36.15        0.85         1        2.55        2.75        3.60       10.98        1.22        0.774        0.0728       15.71       25.27       28.0        0.9        0.407        4.46        4.90       27.67      320.86     1156.1        0.37        1.54       -1.12        1.41
0.021919        0.18500        3.606        0.18354        0.19648        3.348        3.692        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.81        0.43        0.94        1.551        0.430       35.06      -12.18       36.06        0.86         1        2.57        2.76        3.65       12.24        1.22        0.773        0.0657       17.28       27.72       31.1        4.9        0.747        4.72        5.79       70.67     2711.51    29784.5        0.38        1.50       -1.11        1.40
0.021919        0.19130        3.594        0.19128        0.21453        3.366        3.821        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.73        0.44        0.93        1.572        0.438       34.94      -14.22       35.94        0.86         1        2.59        2.77        3.63       11.58        1.17        0.773        0.0649       17.31       27.81       33.1        1.5        0.527        4.70        5.44       45.68      979.35     6354.9        0.38        1.48       -1.10        1.40
0.021919        0.18680        3.587        0.18680        0.22230        3.487        3.686        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.77        0.43        0.94        1.550        0.429       34.87      -12.39       35.87        0.86         1        2.58        2.76        3.63       12.36        1.19        0.774        0.0653       17.32       27.81       32.1        5.1        0.753        4.73        5.85       70.89     2775.21    30607.3        0.38        1.48       -1.11        1.40
0.021919        0.18430        3.665        0.17255        0.19366        3.445        3.884        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.88        0.43        0.93        1.573        0.438       35.65      -12.10       36.65        0.84         1        2.56        2.75        3.62       11.16        1.22        0.770        0.0663       17.16       27.48       30.7        1.2        0.478        4.68        5.23       42.93      809.82     4801.9        0.37        1.55       -1.12        1.42
0.021919        0.18470        3.632        0.18234        0.19167        3.168        3.787        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.84        0.43        0.94        1.561        0.433       35.32      -11.53       36.32        0.85         1        2.57        2.76        3.65       11.59        1.22        0.772        0.0660       17.22       27.61       30.8        2.1        0.597        4.70        5.45       53.66     1393.61    11036.0        0.37        1.52       -1.12        1.41
0.019885        0.18660        3.730        0.17768        0.19375        3.550        3.909        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.92        0.43        0.93        1.611        0.451       36.30      -10.16       37.30        0.83         1        2.58        2.76        3.63       11.00        1.22        0.766        0.0605       18.72       29.82       33.6        1.0        0.432        4.90        5.39       53.22     1103.33     7836.6        0.36        1.58       -1.12        1.43
0.019885        0.19190        3.692        0.19187        0.20600        3.340        4.045        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.82        0.44        0.93        1.617        0.454       35.92      -11.21       36.92        0.84         1        2.60        2.77        3.61       11.18        1.18        0.767        0.0597       18.81       30.01       35.9        1.0        0.431        4.91        5.49       51.96     1072.78     7423.2        0.37        1.54       -1.11        1.42
0.016366        0.19180        3.788        0.18564        0.19721        3.672        3.904        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.92        0.44        0.93        1.659        0.469       36.88      -10.09       37.88        0.81         1        2.60        2.77        3.67       12.10        1.23        0.761        0.0498       22.49       35.52       40.9        4.8        0.760        5.43        6.57      163.95     8289.17   166318.6        0.36        1.57       -1.12        1.43
0.016366        0.19160        3.801        0.17528        0.20446        3.534        4.068        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.94        0.44        0.93        1.664        0.471       37.01       -9.86       38.01        0.81         1        2.60        2.77        3.68       11.69        1.23        0.760        0.0499       22.46       35.45       40.8        2.7        0.663        5.41        6.33      140.25     5989.66   104085.8        0.36        1.58       -1.12        1.43
0.013470        0.19600        3.885        0.18645        0.20166        3.835        3.935        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.97        0.44        0.93        1.720        0.491       37.85       -8.52       38.85        0.79         1        2.63        2.78        3.74       12.24        1.24        0.754        0.0413       26.94       42.10       49.2        7.0        0.816        5.98        7.32      302.49    18341.24   526163.0        0.35        1.59       -1.12        1.44
0.013470        0.19790        3.932        0.19789        0.20814        3.666        4.198        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.99        0.44        0.93        1.749        0.503       38.32       -8.21       39.32        0.78         1        2.64        2.79        3.64       11.26        1.21        0.751        0.0414       26.81       41.82       51.1        1.5        0.541        5.93        6.68      199.25     8172.18   168899.0        0.35        1.64       -1.12        1.45
0.013470        0.19850        3.925        0.19854        0.21756        3.750        4.099        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.98        0.45        0.93        1.749        0.503       38.24       -8.45       39.24        0.78         1        2.64        2.79        3.65       11.33        1.20        0.751        0.0414       26.83       41.87       51.4        1.6        0.556        5.93        6.73      203.20     8552.98   179260.6        0.35        1.63       -1.12        1.45
0.013470        0.19950        3.942        0.19948        0.23409        3.884        4.115        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.99        0.45        0.93        1.761        0.508       38.42       -8.68       39.42        0.78         1        2.64        2.79        3.63       11.09        1.20        0.750        0.0414       26.78       41.77       51.8        1.1        0.467        5.92        6.56      177.67     6681.33   124067.4        0.35        1.64       -1.11        1.45
0.012220        0.20010        3.949        0.20009        0.23258        3.727        4.023        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.99        0.45        0.93        1.766        0.510       38.49       -8.17       39.49        0.78         1        2.65        2.79        3.67       11.98        1.21        0.750        0.0376       29.46       45.76       56.2        4.5        0.762        6.26        7.50      358.17    20350.13   624662.2        0.35        1.62       -1.12        1.45
0.012220        0.20230        3.977        0.20230        0.22485        3.720        4.234        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        3.99        0.45        0.93        1.789        0.519       38.77       -8.07       39.77        0.77         1        2.66        2.80        3.66       11.38        1.20        0.747        0.0376       29.38       45.59       57.2        1.7        0.575        6.22        7.09      272.03    12330.19   308554.1        0.35        1.64       -1.11        1.45
0.012220        0.19670        3.984        0.18661        0.21584        3.759        4.209        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.06        0.44        0.93        1.767        0.510       38.84       -7.64       39.84        0.77         1        2.64        2.78        3.71       11.53        1.24        0.748        0.0379       29.33       45.49       53.6        2.7        0.674        6.23        7.19      318.43    16039.16   449862.0        0.34        1.64       -1.13        1.45
0.012220        0.19710        3.981        0.18052        0.19892        3.798        4.163        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.05        0.44        0.93        1.767        0.510       38.80       -7.75       39.80        0.77         1        2.64        2.79        3.69       11.65        1.24        0.749        0.0379       29.34       45.52       53.8        3.3        0.709        6.24        7.27      333.94    17524.47   510454.9        0.34        1.65       -1.13        1.45
0.011086        4.03810        0.953        3.82693        4.06831        0.903        1.002        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        0.15        2.01        0.69        1.914        1.238        8.53      -20.83        9.53        3.52         0        1.72        2.29        3.07       33.52        1.36        0.658        0.0049       29.23       47.24       46.2        0.3        0.204        6.69       22.46        6.85       24.94       27.1        0.27        1.07       -0.15        1.11
0.010058        0.20140        4.138        0.20136        0.20864        4.096        4.181        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.15        0.45        0.92        1.857        0.548       40.38       -7.31       41.38        0.74         1        2.66        2.80        3.64       10.95        1.22        0.738        0.0316       35.00       53.55       67.4        1.2        0.499        6.83        7.48      424.01    18824.16   580213.5        0.33        1.73       -1.13        1.48
0.010058        0.20230        4.106        0.20227        0.23629        3.845        4.366        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.11        0.45        0.92        1.846        0.542       40.05       -7.11       41.05        0.75         1        2.67        2.80        3.66       11.36        1.22        0.740        0.0315       35.13       53.82       67.6        2.3        0.643        6.85        7.79      509.51    25988.48   911186.5        0.33        1.69       -1.12        1.47
0.010058        0.20470        4.070        0.20473        0.23235        4.013        4.472        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.05        0.45        0.92        1.842        0.540       39.70       -7.29       40.70        0.76         1        2.68        2.81        3.68       11.73        1.21        0.741        0.0312       35.28       54.13       68.5        3.5        0.728        6.88        8.07      568.28    32131.69  1201836.0        0.34        1.66       -1.12        1.46
0.009125        0.19980        4.245        0.19975        0.24213        3.965        4.526        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.28        0.45        0.92        1.897        0.565       41.45       -6.36       42.45        0.72         1        2.67        2.80        3.61       10.51        1.23        0.732        0.0291       38.12       57.83       73.0        0.8        0.397        7.14        7.51      488.88    20010.17   644233.4        0.32        1.80       -1.14        1.49
0.009125        3.93670        0.992        3.28670        3.93670        0.991        1.101        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        0.15        1.98        0.68        1.968        1.275        8.92      -19.05        9.92        3.36         0        1.72        2.31        3.35       33.25        1.38        0.652        0.0041       35.23       54.97       55.0        0.3        0.203        7.39       24.59        7.51       26.31       29.4        0.26        1.08       -0.15        1.11
0.009125        0.19910        4.213        0.19514        0.21250        4.184        4.243        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.25        0.45        0.92        1.880        0.558       41.13       -6.66       42.13        0.73         1        2.66        2.80        3.66       10.88        1.25        0.734        0.0291       38.23       58.10       70.9        1.4        0.539        7.16        7.80      584.81    27391.16   986872.5        0.33        1.77       -1.14        1.49
0.008278        0.19970        4.272        0.19708        0.20378        4.051        4.493        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.30        0.45        0.92        1.909        0.571       41.72       -6.32       42.72        0.72         1        2.67        2.80        3.69       10.83        1.25        0.731        0.0265       41.88       63.24       77.5        1.6        0.562        7.51        8.13      779.26    37437.99  1534525.0        0.32        1.78       -1.14        1.49
0.008278        0.20610        4.213        0.20608        0.23450        3.865        4.422        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.17        0.45        0.92        1.913        0.571       41.13       -6.84       42.13        0.73         1        2.69        2.82        3.67       11.47        1.22        0.732        0.0261       42.20       63.87       82.3        3.3        0.722        7.56        8.67      940.58    53019.53  2445552.0        0.33        1.73       -1.13        1.48
0.008278        0.20470        4.263        0.20474        0.23940        4.202        4.447        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.23        0.45        0.92        1.929        0.579       41.63       -6.51       42.63        0.72         1        2.69        2.81        3.65       10.91        1.21        0.730        0.0263       41.98       63.39       82.4        1.3        0.525        7.53        8.21      739.98    35087.42  1396836.0        0.32        1.76       -1.13        1.49
0.007510        4.01530        1.008        3.98617        4.45234        0.967        1.077        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        0.15        2.00        0.67        2.020        1.315        9.08      -18.67       10.08        3.30         0        1.72        2.31        2.98       33.59        1.33        0.640        0.0034       41.93       63.10       72.4        0.2        0.148        8.09       27.18        8.15       28.73       30.9        0.25        1.12       -0.15        1.12
0.007510        0.20880        4.262        0.20883        0.22282        4.152        4.371        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.18        0.46        0.92        1.947        0.586       41.62       -6.51       42.62        0.72         1        2.71        2.83        3.69       11.56        1.21        0.729        0.0237       46.31       69.67       91.4        4.1        0.760        7.94        9.18     1267.57    74227.65  3872389.0        0.32        1.73       -1.13        1.48
0.007510        0.19810        4.385        0.19131        0.21952        4.341        4.428        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.43        0.45        0.92        1.952        0.590       42.84       -5.68       43.84        0.70         1        2.68        2.80        3.65       10.36        1.26        0.724        0.0245       45.62       68.30       84.8        0.8        0.400        7.87        8.16      843.78    35759.47  1467185.0        0.31        1.85       -1.15        1.51
0.007510        0.20170        4.301        0.18658        0.21481        4.129        4.472        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.30        0.45        0.92        1.931        0.581       42.01       -6.29       43.01        0.71         1        2.68        2.81        3.71       11.23        1.26        0.728        0.0241       46.03       69.19       85.3        3.3        0.722        7.92        8.90     1223.03    67478.40  3443928.0        0.32        1.77       -1.15        1.49
0.006813        0.02380        6.603        0.02212        0.02558        6.216        6.989        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.50        0.15        0.97        1.018        0.459       65.03       -2.26       66.03        0.46         2        2.66        2.79        2.95        4.47        1.28        0.673        0.0876       42.79       57.90       83.7        0.3        0.161        7.90        3.54     6561.49    10158.56    10158.6        0.21        6.04       -3.89        2.60
0.006813        0.19860        4.439        0.16895        0.20582        4.320        4.794        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.47        0.45        0.92        1.978        0.604       43.38       -5.73       44.38        0.69         1        2.68        2.80        3.65       10.53        1.26        0.721        0.0223       50.03       74.45       93.3        1.3        0.518        8.27        8.71     1246.81    57574.78  2828050.0        0.31        1.86       -1.16        1.51
0.006813        0.02490        6.542        0.02194        0.02575        6.309        6.774        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       19.83        0.16        0.97        1.033        0.451       64.42       -2.40       65.42        0.47         2        2.68        2.81        2.99        4.56        1.29        0.675        0.0837       42.33       57.45       81.7        0.3        0.164        7.83        3.57     5541.91     8958.10     8958.1        0.20        5.87       -3.68        2.58
0.006181        0.19740        4.527        0.19117        0.21911        4.151        4.902        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.57        0.44        0.92        2.011        0.619       44.27       -5.30       45.27        0.68         1        2.69        2.80        3.66       10.22        1.26        0.716        0.0205       54.70       80.76      101.9        0.9        0.427        8.67        8.86     1460.52    62225.26  3195720.0        0.30        1.90       -1.17        1.53
0.006181        0.20270        4.425        0.20274        0.22722        4.348        4.501        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.41        0.45        0.92        1.992        0.609       43.24       -5.75       44.24        0.69         1        2.70        2.81        3.69       11.36        1.25        0.721        0.0201       55.28       82.02      105.0        6.2        0.824        8.74        9.94     2302.40   136550.10  8919449.0        0.31        1.81       -1.15        1.50
0.006181        0.20510        4.443        0.20512        0.22750        4.401        5.069        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.40        0.45        0.92        2.012        0.618       43.43       -5.81       44.43        0.69         1        2.71        2.82        3.67       11.03        1.23        0.719        0.0201       55.25       81.86      108.2        2.7        0.691        8.73        9.63     1942.39   102933.80  6180165.0        0.31        1.82       -1.15        1.51
0.006181        0.19640        4.550        0.18391        0.20520        4.230        4.870        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.61        0.44        0.92        2.016        0.622       44.50       -5.19       45.50        0.67         1        2.69        2.80        3.63       10.04        1.26        0.715        0.0206       54.57       80.48      101.9        0.7        0.364        8.66        8.70     1365.14    55481.64  2733331.0        0.30        1.93       -1.17        1.53
0.006181        0.19690        4.538        0.19670        0.21046        4.426        4.872        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.59        0.44        0.92        2.014        0.620       44.38       -5.25       45.38        0.68         1        2.69        2.80        3.64       10.15        1.26        0.716        0.0206       54.64       80.63      101.8        0.9        0.433        8.66        8.79     1460.87    61838.76  3170412.0        0.30        1.92       -1.17        1.53
0.006181        0.02360        6.659        0.02315        0.02652        6.332        6.985        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.78        0.15        0.97        1.022        0.472       65.58       -2.25       66.58        0.46         2        2.66        2.79        2.96        4.50        1.29        0.670        0.0811       47.71       64.32       93.5        0.3        0.188        8.38        3.78     9117.65    13643.53    13643.5        0.21        6.06       -4.03        2.61
0.006181        0.02310        6.681        0.02198        0.02389        6.275        7.087        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       21.06        0.15        0.97        1.016        0.475       65.81       -2.22       66.81        0.46         2        2.65        2.78        2.94        4.48        1.29        0.670        0.0827       47.96       64.59       94.1        0.3        0.195        8.42        3.77     9881.38    14563.79    14563.8        0.21        6.13       -4.13        2.62
0.006181        0.02430        6.622        0.02370        0.02784        6.120        7.125        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.35        0.16        0.97        1.032        0.466       65.22       -2.26       66.22        0.46         2        2.68        2.81        2.98        4.55        1.29        0.672        0.0788       47.36       63.96       92.5        0.3        0.165        8.34        3.80     8100.20    12424.91    12424.9        0.21        5.96       -3.89        2.60
0.006181        0.02550        6.558        0.02516        0.02753        6.171        6.946        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       19.65        0.16        0.97        1.048        0.456       64.58       -2.33       65.58        0.46         2        2.71        2.83        3.03        4.64        1.29        0.674        0.0751       46.81       63.43       91.2        0.2        0.132        8.27        3.84     6659.34    10651.06    10651.1        0.20        5.78       -3.66        2.57
0.006181        0.02370        6.651        0.02143        0.02379        6.294        7.007        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.69        0.15        0.97        1.024        0.471       65.50       -2.29       66.50        0.46         2        2.66        2.79        2.97        4.51        1.30        0.671        0.0806       47.64       64.24       92.5        0.2        0.124        8.40        3.79     8731.14    13094.39    13094.4        0.21        6.04       -4.00        2.61
0.006181        0.02420        6.628        0.02333        0.02585        6.534        6.722        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.42        0.16        0.97        1.031        0.467       65.28       -2.24       66.28        0.46         2        2.68        2.80        2.98        4.54        1.29        0.671        0.0792       47.41       64.01       92.7        0.1        0.083        8.38        3.81     8018.64    12197.72    12197.7        0.21        5.98       -3.91        2.60
