xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.000720        1.55650        4.107        1.537859        1.702760        3.771        4.444        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.59        1.25        0.97        5.125        3.837      409.75      -78.22      410.75        0.73         0        1.21        1.33        2.45        2.42        1.04        0.95        0.0008      649.99     1227.61     1269.5     1269.6        0.002        1.04        0.03    26484.61  1720383.00 221488500.0        0.85        1.75       -0.51        1.01
0.000625        1.62750        4.105        1.599603        1.711295        4.071        4.139        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.55        1.28        0.96        5.237        3.909      409.50      -79.63      410.50        0.73         0        1.21        1.33        2.31        2.64        1.04        0.95        0.0006      763.53     1440.30     1511.1     1485.8        0.003        1.05        0.03    34955.29  2281638.00 317455900.0        0.84        1.75       -0.49        1.01
0.000625        1.55380        4.149        1.452116        1.614796        3.825        4.473        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.60        1.25        0.97        5.172        3.877      413.90      -78.12      414.90        0.72         0        1.21        1.33        2.36        2.27        1.04        0.95        0.0007      740.83     1398.88     1454.6     1454.9        0.002        1.04        0.02    35294.78  2156212.00 300487200.0        0.85        1.77       -0.51        1.01
0.000625        1.40840        4.444        1.408370        1.547686        4.312        4.577        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.81        1.19        0.97        5.275        4.020      443.45      -77.31      444.45        0.68         0        1.17        1.29        2.26        0.84        1.04        0.95        0.0007      767.53     1448.65     1510.0        8.3        0.000        1.01        0.01    34693.95  1469638.00 195009600.0        0.85        1.85       -0.55        1.01
0.000625        1.33890        4.564        1.296335        1.441563        4.208        4.920        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.90        1.16        0.97        5.281        4.056      455.40      -76.95      456.40        0.66         0        1.15        1.27        2.31        1.66        1.04        0.95        0.0007      768.96     1451.62     1504.0     1534.7        0.000        1.03        0.02    45411.86  1941485.00 287159800.0        0.85        1.86       -0.58        1.01
0.000625        0.82330        6.015        0.823338        0.915576        5.546        6.484        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.22        0.91        0.97        5.458        4.558      600.50      -76.13      601.50        0.50         0        0.95        1.10        1.68       71.43        1.04        0.94        0.0011      769.33     1450.44     1524.2        1.3        0.539       28.18       20.13    26420.98    76076.20    76076.2        0.86        2.33       -0.84        1.01
0.000625        0.79850        6.060        0.798534        0.877526        5.880        6.241        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.30        0.89        0.97        5.416        4.543      605.05      -76.03      606.05        0.50         0        0.94        1.10        1.79       69.81        1.04        0.94        0.0011      747.03     1408.84     1476.5        1.2        0.509       27.75       19.37    24505.41    67016.98    67017.0        0.87        2.36       -0.86        1.01
0.000625        0.66890        6.513        0.617535        0.680775        6.120        6.906        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.88        0.82        0.98        5.327        4.607      650.30      -75.02      651.30        0.46         0        0.89        1.05        1.66       65.52        1.04        0.95        0.0013      776.69     1465.25     1533.0        6.0        0.843       28.59       18.74    49288.67   118678.00   118678.0        0.87        2.52       -0.99        1.01
0.000543        0.89740        5.883        0.897355        1.021485        5.703        6.062        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.01        0.95        0.97        5.572        4.593      587.25      -77.13      588.25        0.51         0        0.97        1.11        1.82       75.43        1.03        0.94        0.0009      847.05     1595.52     1685.6        1.4        0.557       29.59       22.32    30204.44    98091.75    98091.8        0.86        2.26       -0.79        1.01
0.000543        0.73670        6.394        0.736711        0.780579        5.928        6.859        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.63        0.86        0.98        5.488        4.677      638.35      -76.10      639.35        0.47         0        0.91        1.06        1.71       68.82        1.03        0.94        0.0010      887.83     1673.17     1764.9        5.6        0.832       30.58       21.05    55446.06   142785.70   142785.7        0.87        2.44       -0.92        1.01
0.000543        0.82090        6.085        0.820850        0.932331        5.766        6.403        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.26        0.91        0.97        5.513        4.611      607.45      -76.07      608.45        0.49         0        0.95        1.09        1.78       72.96        1.04        0.94        0.0009      888.15     1673.90     1763.0        3.2        0.740       30.47       22.24    45145.40   132817.10   132817.1        0.86        2.33       -0.85        1.01
0.000543        0.82720        6.064        0.827161        0.923983        5.556        6.571        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.24        0.91        0.97        5.515        4.606      605.35      -76.30      606.35        0.50         0        0.95        1.09        1.78       73.02        1.04        0.94        0.0010      851.26     1604.26     1690.7        2.4        0.686       29.79       21.75    38733.15   115266.70   115266.7        0.86        2.32       -0.84        1.01
0.000543        0.88130        5.909        0.881252        0.981655        5.685        6.133        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.06        0.94        0.97        5.547        4.585      589.90      -77.33      590.90        0.51         0        0.96        1.11        1.82       74.57        1.03        0.94        0.0009      848.92     1599.45     1687.4        1.5        0.567       29.63       22.10    30939.91    97078.58    97078.6        0.86        2.27       -0.80        1.01
0.000543        1.12950        5.094        1.105779        1.231762        4.901        5.287        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.32        1.06        0.97        5.414        4.281      508.40      -76.20      509.40        0.59         0        1.08        1.21        2.05       90.17        1.04        0.94        0.0007      885.18     1670.07     1740.2        1.9        0.631       30.29       27.32    42571.92   568455.20 69426810.0        0.85        2.03       -0.66        1.01
0.000543        1.05380        5.370        1.053777        1.080766        5.180        5.559        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.53        1.03        0.97        5.512        4.417      535.95      -76.84      536.95        0.56         0        1.04        1.17        1.96       84.53        1.04        0.94        0.0008      858.51     1618.16     1701.9        1.3        0.546       29.76       25.16    31446.03   171760.20   171760.2        0.86        2.10       -0.69        1.01
0.000543        1.07140        5.250        1.067847        1.096488        4.883        5.618        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.46        1.04        0.97        5.435        4.337      524.05      -75.97      525.05        0.57         0        1.06        1.19        2.04       86.77        1.04        0.94        0.0008      886.35     1672.08     1744.4        1.9        0.632       30.32       26.31    40152.09   286519.30   286519.3        0.86        2.08       -0.69        1.01
0.000543        1.10250        5.143        0.997010        1.113416        4.746        5.540        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.37        1.05        0.97        5.400        4.285      513.30      -76.16      514.30        0.58         0        1.07        1.20        2.11       89.81        1.04        0.95        0.0008      849.80     1603.53     1664.7        2.3        0.668       29.72       26.69    43614.36   598505.00 75040670.0        0.86        2.04       -0.67        1.01
0.000471        0.91950        5.761        0.918485        1.043584        5.486        6.036        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.91        0.96        0.97        5.524        4.531      575.10      -76.36      576.10        0.52         0        0.99        1.13        1.79       79.69        1.04        0.94        0.0008     1023.12     1928.82     2024.8        6.0        0.843       32.84       26.18    65748.04   243281.40   243281.4        0.86        2.22       -0.77        1.01
0.000471        0.87040        6.025        0.870368        0.983463        5.769        6.280        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.13        0.93        0.97        5.620        4.662      601.45      -76.99      602.45        0.50         0        0.96        1.09        1.82       77.72        1.03        0.94        0.0008     1020.01     1920.85     2031.8       10.7        0.904       32.90       25.58    75316.76   260973.00   260973.0        0.86        2.26       -0.81        1.01
0.000471        0.84870        5.965        0.848395        0.929056        5.702        6.053        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.15        0.92        0.97        5.496        4.568      595.52      -75.55      596.52        0.50         0        0.97        1.11        1.77       75.99        1.04        0.94        0.0008     1025.47     1933.65     2026.4        9.2        0.890       32.93       25.03    72898.99   233722.80   233722.8        0.86        2.29       -0.83        1.01
