xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.169387        0.04010        2.900        0.03754        0.04028        2.900        2.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        6.76        0.20        0.97        0.581        0.084       28.00        2.79       29.00        1.07         2        2.83        2.98        3.68        0.00        0.00        0.834        0.6825        2.72        5.10        3.3        0.0        0.000        0.00        0.00        1.80        1.06        1.1        0.27        1.63       -1.16        1.49
0.169387        0.04160        3.100        0.03754        0.04163        3.100        3.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        7.10        0.20        0.97        0.633        0.090       30.00        2.46       31.00        1.00         2        2.82        2.99        3.76        0.00        0.00        0.824        0.6966        2.60        5.01        2.9        0.0        0.000        0.00        0.00        1.77        0.91        0.9        0.23        1.84       -1.09        1.55
0.169387        0.04110        3.000        0.03640        0.04157        3.000        3.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        6.91        0.20        0.97        0.608        0.087       29.00        2.59       30.00        1.03         2        2.83        2.99        3.64        0.00        0.00        0.829        0.6873        2.66        5.06        3.1        0.0        0.000        0.00        0.00        1.79        1.01        1.0        0.25        1.74       -1.13        1.52
0.169387        0.04080        3.900        0.03914        0.04081        3.900        3.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        9.07        0.20        0.96        0.788        0.109       38.00        1.27       39.00        0.79         2        2.67        2.91        3.28        0.00        0.00        0.785        0.7888        1.93        4.28        1.6        0.0        0.000        0.00        0.00        1.57        0.59        0.6        0.06        3.26       -0.70        1.89
0.169387        0.04010        4.300        0.03805        0.04013        4.300        4.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       10.10        0.20        0.96        0.861        0.117       42.00        0.52       43.00        0.71         2        2.63        2.86        3.05        0.00        0.00        0.765        0.8084        1.33        3.63        0.5        0.0        0.000        0.00        0.00        1.33        0.16        0.4       -0.03        4.14       -0.21        2.10
0.169387        0.03900        2.800        0.03810        0.03959        2.800        2.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        6.61        0.20        0.97        0.553        0.081       27.00        2.76       28.00        1.11         2        2.82        2.98        3.73        0.00        0.00        0.839        0.6771        2.77        5.14        3.3        0.0        0.000        0.00        0.00        1.82        1.13        1.1        0.30        1.53       -1.18        1.46
0.169387        0.04340        3.400        0.03965        0.04341        3.400        3.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        7.64        0.21        0.96        0.708        0.098       33.00        1.89       34.00        0.91         2        2.79        2.98        3.59        0.00        0.00        0.809        0.7167        2.38        4.82        2.5        0.0        0.000        0.00        0.00        1.71        0.79        0.8        0.17        2.24       -0.96        1.65
0.169387        0.04340        3.300        0.04258        0.04344        3.300        3.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        7.41        0.21        0.96        0.688        0.095       32.00        2.02       33.00        0.94         2        2.81        2.99        3.64        0.00        0.00        0.813        0.7048        2.45        4.90        2.6        0.0        0.000        0.00        0.00        1.73        0.84        0.8        0.19        2.08       -1.00        1.61
0.169387        0.04650        3.700        0.04431        0.05013        3.700        3.700        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.03        0.22        0.96        0.798        0.107       36.00        1.35       37.00        0.83         2        2.79        2.99        3.37        0.00        0.00        0.793        0.7163        2.08        4.59        2.0        0.0        0.000        0.00        0.00        1.62        0.70        0.7        0.09        2.67       -0.75        1.77
0.169387        0.04340        3.600        0.04037        0.04344        3.600        3.600        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.09        0.21        0.96        0.750        0.103       35.00        1.71       36.00        0.86         2        2.76        2.97        3.49        0.00        0.00        0.799        0.7369        2.21        4.65        2.1        0.0        0.000        0.00        0.00        1.66        0.71        0.7        0.12        2.58       -0.86        1.74
0.169387        0.04380        4.300        0.04257        0.04497        4.300        4.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        9.65        0.21        0.96        0.900        0.120       42.00        0.41       43.00        0.71         2        2.68        2.90        3.07        0.00        0.00        0.764        0.7677        1.27        3.70        0.5        0.0        0.000        0.00        0.00        1.34        0.16        0.4       -0.04        3.98       -0.19        2.09
0.169387        0.04390        3.500        0.04249        0.04395        3.500        3.500        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        7.82        0.21        0.96        0.734        0.101       34.00        1.70       35.00        0.88         2        2.78        2.98        3.54        0.00        0.00        0.803        0.7221        2.29        4.74        2.3        0.0        0.000        0.00        0.00        1.69        0.75        0.7        0.14        2.39       -0.90        1.69
0.169387        0.04410        4.100        0.04232        0.04407        4.100        4.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        9.17        0.21        0.96        0.861        0.115       40.00        0.80       41.00        0.75         2        2.70        2.92        3.19        0.00        0.00        0.774        0.7624        1.61        4.05        1.0        0.0        0.000        0.00        0.00        1.44        0.52        0.5        0.01        3.52       -0.42        1.97
0.169387        0.04490        3.900        0.04036        0.04489        3.900        3.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.63        0.21        0.96        0.826        0.111       38.00        1.18       39.00        0.79         2        2.74        2.95        3.32        0.00        0.00        0.783        0.7453        1.87        4.34        1.5        0.0        0.000        0.00        0.00        1.55        0.60        0.6        0.05        3.08       -0.61        1.87
0.169387        0.04520        4.200        0.04071        0.04668        4.200        4.200        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        9.27        0.21        0.96        0.893        0.118       41.00        0.59       42.00        0.73         2        2.71        2.92        3.13        0.00        0.00        0.768        0.7530        1.43        3.90        0.8        0.0        0.000        0.00        0.00        1.36        0.47        0.5       -0.02        3.70       -0.31        2.02
0.169387        0.04540        3.500        0.04212        0.04803        3.500        3.500        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        7.68        0.21        0.96        0.746        0.101       34.00        1.71       35.00        0.88         2        2.81        2.99        3.46        0.00        0.00        0.803        0.7080        2.28        4.76        2.3        0.0        0.000        0.00        0.00        1.68        0.78        0.8        0.14        2.35       -0.88        1.69
0.169387        0.04540        4.300        0.04391        0.04692        4.300        4.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        9.47        0.21        0.96        0.916        0.121       42.00        0.36       43.00        0.71         2        2.70        2.91        3.09        0.00        0.00        0.763        0.7509        1.25        3.72        0.5        0.0        0.000        0.00        0.00        1.34        0.16        0.4       -0.04        3.90       -0.18        2.07
0.169387        0.04590        4.000        0.04225        0.04640        4.000        4.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.75        0.21        0.96        0.857        0.114       39.00        0.94       40.00        0.77         2        2.74        2.95        3.23        0.00        0.00        0.778        0.7407        1.73        4.22        1.2        0.0        0.000        0.00        0.00        1.49        0.56        0.6        0.03        3.25       -0.50        1.92
0.169387        0.04600        3.600        0.04374        0.04734        3.600        3.600        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        7.86        0.21        0.96        0.772        0.104       35.00        1.53       36.00        0.86         2        2.80        2.99        3.42        0.00        0.00        0.798        0.7125        2.18        4.68        2.1        0.0        0.000        0.00        0.00        1.65        0.74        0.7        0.12        2.50       -0.82        1.73
0.169387        0.04620        3.800        0.03925        0.04619        3.800        3.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.28        0.21        0.96        0.817        0.109       37.00        1.23       38.00        0.81         2        2.77        2.97        3.37        0.00        0.00        0.788        0.7265        1.97        4.47        1.7        0.0        0.000        0.00        0.00        1.58        0.65        0.6        0.07        2.84       -0.67        1.82
0.169387        0.03690        2.600        0.03436        0.03925        2.600        2.600        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        6.30        0.19        0.97        0.500        0.075       25.00        3.03       26.00        1.20         2        2.81        2.97        3.86        0.00        0.00        0.850        0.6643        2.87        5.20        3.5        0.0        0.000        0.00        0.00        1.84        1.24        1.2        0.34        1.34       -1.22        1.40
0.169387        0.04650        3.900        0.04250        0.05048        3.900        3.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.47        0.22        0.96        0.841        0.112       38.00        1.06       39.00        0.79         2        2.76        2.97        3.27        0.00        0.00        0.783        0.7299        1.85        4.36        1.5        0.0        0.000        0.00        0.00        1.54        0.61        0.6        0.05        3.04       -0.60        1.87
0.169387        0.03800        2.700        0.03495        0.03876        2.700        2.700        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        6.46        0.19        0.97        0.526        0.078       26.00        3.00       27.00        1.15         2        2.82        2.97        3.77        0.00        0.00        0.845        0.6710        2.82        5.17        3.5        0.0        0.000        0.00        0.00        1.83        1.19        1.2        0.32        1.44       -1.21        1.43
0.169387        0.01160        4.000        0.00966        0.01162        4.000        4.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       17.70        0.11        0.98        0.431        0.076       39.00        1.89       40.00        0.77         3        2.86        3.05        3.21        0.00        0.00        0.793        1.6157        2.29        3.39        2.5        0.0        0.000        0.00        0.00        1.69        0.65        0.6        0.14        4.48       -2.10        2.32
0.169387        0.03590        2.500        0.03303        0.03718        2.500        2.500        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        6.14        0.19        0.97        0.473        0.072       24.00        3.32       25.00        1.25         2        2.81        2.96        3.86        0.00        0.00        0.855        0.6568        2.91        5.22        3.6        0.0        0.000        0.00        0.00        1.84        1.39        1.4        0.36        1.26       -1.24        1.37
0.169387        0.01110        3.900        0.01030        0.01113        3.900        3.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       17.62        0.11        0.98        0.411        0.074       38.00        2.48       39.00        0.79         3        2.85        3.04        3.26        0.00        0.00        0.798        1.6430        2.41        3.52        2.7        0.0        0.000        0.00        0.00        1.73        0.66        0.7        0.17        4.31       -2.31        2.26
0.169387        0.04670        4.000        0.04210        0.04952        4.000        4.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.67        0.22        0.96        0.865        0.115       39.00        0.88       40.00        0.77         2        2.75        2.96        3.23        0.00        0.00        0.778        0.7325        1.72        4.23        1.3        0.0        0.000        0.00        0.00        1.48        0.56        0.6        0.02        3.23       -0.51        1.91
0.169387        0.00120        3.100        0.00113        0.00124        3.100        3.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       43.49        0.03        0.99        0.105        0.026       30.00       29.04       31.00        1.00         6        3.03        3.20        3.21        0.00        0.00        0.842        4.8132        2.95        3.15        4.5        0.0        0.000        0.00        0.00        1.87        0.68        0.7        0.35        7.61       -9.78        3.36
0.169387        0.00200        3.300        0.00197        0.00219        3.300        3.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       34.86        0.05        0.98        0.149        0.035       32.00        5.31       33.00        0.94         5        2.99        3.16        3.21        0.00        0.00        0.832        3.7371        2.89        3.24        4.3        0.0        0.000        0.00        0.00        1.86        0.69        0.7        0.32        6.38       -7.33        2.96
0.169387        0.00210        3.500        0.00189        0.00223        3.500        3.500        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       36.64        0.05        0.98        0.160        0.037       34.00        9.87       35.00        0.88         5        2.96        3.13        3.16        0.00        0.00        0.823        3.8148        2.75        3.01        3.9        0.0        0.000        0.00        0.00        1.81        0.65        0.6        0.27        7.29       -6.92        3.21
0.169387        0.00420        3.500        0.00365        0.00426        3.500        3.500        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       25.80        0.06        0.98        0.227        0.049       34.00        3.71       35.00        0.88         4        2.95        3.13        3.24        0.00        0.00        0.821        2.6528        2.80        3.43        3.9        0.0        0.000        0.00        0.00        1.84        0.71        0.7        0.28        5.08       -4.91        2.54
0.169387        0.00430        3.700        0.00399        0.00426        3.700        3.700        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       27.10        0.07        0.98        0.241        0.051       36.00        5.81       37.00        0.83         4        2.92        3.10        3.24        0.00        0.00        0.812        2.6991        2.65        3.20        3.4        0.0        0.000        0.00        0.00        1.80        0.66        0.7        0.23        5.73       -4.55        2.71
0.169387        0.00430        3.800        0.00412        0.00466        3.800        3.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       27.60        0.07        0.98        0.250        0.053       37.00        4.18       38.00        0.81         4        2.91        3.09        3.17        0.00        0.00        0.807        2.6990        2.56        3.07        3.3        0.0        0.000        0.00        0.00        1.78        0.65        0.6        0.21        6.05       -4.31        2.80
0.169387        0.00440        3.900        0.00431        0.00469        3.900        3.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       28.18        0.07        0.98        0.258        0.054       38.00        5.71       39.00        0.79         4        2.90        3.08        3.13        0.00        0.00        0.803        2.7032        2.46        2.92        3.1        0.0        0.000        0.00        0.00        1.74        0.62        0.6        0.18        6.41       -4.05        2.90
0.169387        0.00440        4.000        0.00429        0.00443        4.000        4.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       28.84        0.07        0.98        0.266        0.055       39.00        4.36       40.00        0.77         4        2.88        3.06        3.10        0.00        0.00        0.798        2.7075        2.34        2.75        2.8        0.0        0.000        0.00        0.00        1.71        0.60        0.6        0.15        6.81       -3.72        3.00
0.169387        0.00440        4.200        0.00437        0.00511        4.200        4.200        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       30.35        0.07        0.98        0.279        0.056       41.00        2.05       42.00        0.73         4        2.83        3.02        3.04        0.00        0.00        0.789        2.7060        2.04        2.30        2.0        0.0        0.000        0.00        0.00        1.59        0.53        0.5        0.08        7.74       -2.83        3.23
0.169387        0.00450        4.000        0.00446        0.00475        4.000        4.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       28.69        0.07        0.98        0.267        0.055       39.00        4.33       40.00        0.77         4        2.89        3.07        3.11        0.00        0.00        0.798        2.6924        2.34        2.76        2.9        0.0        0.000        0.00        0.00        1.69        0.60        0.6        0.15        6.71       -3.75        2.98
0.169387        0.01080        3.800        0.00994        0.01080        3.800        3.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       17.42        0.10        0.98        0.395        0.072       37.00        2.28       38.00        0.81         3        2.84        3.04        3.29        0.00        0.00        0.803        1.6562        2.51        3.63        3.0        0.0        0.000        0.00        0.00        1.76        0.67        0.7        0.19        4.14       -2.51        2.21
0.169387        0.01140        4.200        0.01034        0.01143        4.200        4.200        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       18.75        0.11        0.98        0.449        0.078       41.00        1.69       42.00        0.73         3        2.81        3.01        3.15        0.00        0.00        0.784        1.6351        2.02        3.02        1.9        0.0        0.000        0.00        0.00        1.60        0.57        0.6        0.08        5.12       -1.63        2.47
0.169387        0.03580        2.400        0.03584        0.03725        2.400        2.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        5.89        0.19        0.97        0.454        0.069       23.00        3.36       24.00        1.30         2        2.83        2.96        3.82        0.00        0.00        0.860        0.6381        2.94        5.26        4.0        0.0        0.000        0.00        0.00        1.85        1.25        1.2        0.38        1.19       -1.25        1.36
0.169387        0.01150        3.900        0.01148        0.01170        3.900        3.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       17.32        0.11        0.98        0.418        0.075       38.00        2.41       39.00        0.79         3        2.88        3.06        3.24        0.00        0.00        0.798        1.6133        2.40        3.54        2.8        0.0        0.000        0.00        0.00        1.72        0.67        0.7        0.16        4.22       -2.29        2.25
0.169387        0.01160        4.400        0.01076        0.01192        4.400        4.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       19.49        0.11        0.98        0.475        0.080       43.00        0.80       44.00        0.70         3        2.78        2.98        3.06        0.00        0.00        0.775        1.6004        1.63        2.50        1.2        0.0        0.000        0.00        0.00        1.44        0.48        0.5        0.01        5.75       -0.98        2.63
0.169387        0.01170        4.100        0.01103        0.01214        4.100        4.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       18.06        0.11        0.98        0.444        0.078       40.00        1.84       41.00        0.75         3        2.85        3.04        3.18        0.00        0.00        0.789        1.6123        2.16        3.23        2.3        0.0        0.000        0.00        0.00        1.65        0.61        0.6        0.11        4.73       -1.89        2.38
0.169387        0.01170        4.300        0.01058        0.01240        4.300        4.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       18.96        0.11        0.98        0.465        0.079       42.00        1.30       43.00        0.71         3        2.81        3.00        3.10        0.00        0.00        0.779        1.6075        1.84        2.79        1.6        0.0        0.000        0.00        0.00        1.53        0.53        0.5        0.05        5.38       -1.34        2.54
0.169387        0.01180        4.200        0.01149        0.01188        4.200        4.200        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       18.46        0.11        0.98        0.456        0.079       41.00        1.42       42.00        0.73         3        2.83        3.02        3.14        0.00        0.00        0.784        1.6084        2.01        3.03        2.0        0.0        0.000        0.00        0.00        1.60        0.58        0.6        0.08        5.02       -1.64        2.46
0.169387        0.01210        4.100        0.01214        0.01315        4.100        4.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       17.74        0.11        0.98        0.452        0.078       40.00        1.77       41.00        0.75         3        2.88        3.06        3.20        0.00        0.00        0.788        1.5820        2.16        3.25        2.5        0.0        0.000        0.00        0.00        1.65        0.62        0.6        0.11        4.57       -1.90        2.35
0.169387        0.01210        4.400        0.01144        0.01272        4.400        4.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       19.11        0.11        0.98        0.484        0.081       43.00        0.80       44.00        0.70         3        2.81        3.00        3.08        0.00        0.00        0.774        1.5686        1.62        2.53        1.2        0.0        0.000        0.00        0.00        1.44        0.49        0.5        0.01        5.58       -1.00        2.60
0.169387        0.01240        4.300        0.01228        0.01490        4.300        4.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       18.39        0.11        0.98        0.480        0.081       42.00        0.97       43.00        0.71         3        2.85        3.04        3.15        0.00        0.00        0.779        1.5564        1.83        2.84        1.7        0.0        0.000        0.00        0.00        1.53        0.54        0.5        0.04        5.10       -1.35        2.49
0.169387        0.01250        4.300        0.01246        0.01277        4.300        4.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       18.38        0.11        0.98        0.480        0.081       42.00        0.94       43.00        0.71         3        2.85        3.04        3.15        0.00        0.00        0.779        1.5552        1.83        2.84        1.8        0.0        0.000        0.00        0.00        1.53        0.54        0.5        0.04        5.10       -1.35        2.49
0.169387        0.03370        2.300        0.03193        0.03439        2.300        2.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        5.82        0.18        0.97        0.422        0.066       22.00        3.52       23.00        1.36         2        2.79        2.95        4.17        0.00        0.00        0.866        0.6401        2.99        5.26        3.7        0.0        0.000        0.00        0.00        1.86        1.39        1.4        0.40        1.07       -1.24        1.31
0.169387        0.03390        2.300        0.03393        0.03878        2.300        2.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        5.80        0.18        0.97        0.424        0.066       22.00        3.61       23.00        1.36         2        2.80        2.95        3.91        0.00        0.00        0.865        0.6379        2.98        5.26        3.8        0.0        0.000        0.00        0.00        1.81        1.63        1.6        0.40        1.11       -1.26        1.33
0.169387        0.03480        2.400        0.03256        0.03678        2.400        2.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        5.98        0.19        0.97        0.448        0.069       23.00        3.40       24.00        1.30         2        2.80        2.95        3.92        0.00        0.00        0.860        0.6487        2.95        5.24        3.7        0.0        0.000        0.00        0.00        1.82        1.52        1.5        0.38        1.17       -1.24        1.34
0.169387        0.04660        3.700        0.04133        0.04693        3.700        3.700        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.03        0.22        0.96        0.799        0.107       36.00        1.33       37.00        0.83         2        2.79        2.99        3.37        0.00        0.00        0.793        0.7155        2.08        4.59        2.0        0.0        0.000        0.00        0.00        1.61        0.69        0.7        0.09        2.66       -0.75        1.77
0.169387        0.00440        4.100        0.00429        0.00443        4.100        4.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0       29.55        0.07        0.98        0.273        0.055       40.00        3.99       41.00        0.75         4        2.86        3.04        3.07        0.00        0.00        0.794        2.7083        2.21        2.54        2.5        0.0        0.000        0.00        0.00        1.66        0.57        0.6        0.12        7.25       -3.32        3.11
0.169387        0.04690        3.800        0.04269        0.04948        3.800        3.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        8.21        0.22        0.96        0.823        0.110       37.00        1.18       38.00        0.81         2        2.78        2.98        3.33        0.00        0.00        0.788        0.7196        1.96        4.48        1.8        0.0        0.000        0.00        0.00        1.57        0.65        0.7        0.07        2.83       -0.68        1.82
0.169387        0.46510        2.300        0.46505        0.53222        2.300        2.300        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.41        0.68        0.87        1.568        0.218       22.00        2.74       23.00        1.36         1        2.63        2.85        3.70        0.00        0.00        0.777        0.2500        2.21        9.21        2.3        0.0        0.000        0.00        0.00        1.69        0.99        1.0        0.12        1.23       -0.30        1.31
0.169387        0.43730        2.800        0.40995        0.46473        2.800        2.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.76        0.66        0.86        1.852        0.242       27.00        1.38       28.00        1.11         1        2.56        2.81        3.36        0.00        0.00        0.746        0.2664        1.67        9.32        1.1        0.0        0.000        0.00        0.00        1.49        0.64        0.6        0.01        1.77       -0.16        1.44
0.169387        0.44160        3.100        0.42342        0.45968        3.100        3.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.92        0.66        0.85        2.060        0.267       30.00        0.58       31.00        1.00         1        2.56        2.79        3.22        0.00        0.00        0.723        0.2737        1.26        9.74        0.5        0.0        0.000        0.00        0.00        1.38        0.21        0.5       -0.05        2.08       -0.07        1.51
0.169387        0.44490        2.500        0.43033        0.48848        2.500        2.500        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.57        0.67        0.87        1.667        0.223       24.00        2.28       25.00        1.25         1        2.59        2.83        3.55        0.00        0.00        0.766        0.2572        2.02        9.16        1.8        0.0        0.000        0.00        0.00        1.62        0.84        0.8        0.08        1.44       -0.25        1.36
0.169387        0.44760        2.800        0.42585        0.46936        2.800        2.800        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.74        0.67        0.86        1.873        0.247       27.00        1.37       28.00        1.11         1        2.57        2.81        3.36        0.00        0.00        0.744        0.2664        1.66        9.46        1.1        0.0        0.000        0.00        0.00        1.49        0.64        0.6        0.01        1.77       -0.17        1.44
0.169387        0.45230        2.600        0.43951        0.46507        2.600        2.600        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.61        0.67        0.87        1.749        0.234       25.00        1.97       26.00        1.20         1        2.59        2.83        3.48        0.00        0.00        0.757        0.2605        1.90        9.32        1.6        0.0        0.000        0.00        0.00        1.58        0.77        0.8        0.05        1.55       -0.23        1.39
0.169387        0.45310        3.000        0.43634        0.46987        3.000        3.000        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.84        0.67        0.85        2.019        0.266       29.00        0.82       30.00        1.03         1        2.57        2.81        3.27        0.00        0.00        0.728        0.2715        1.39        9.78        0.7        0.0        0.000        0.00        0.00        1.38        0.52        0.5       -0.03        1.97       -0.10        1.49
0.169387        0.45670        2.400        0.45665        0.52530        2.400        2.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.48        0.68        0.87        1.622        0.221       23.00        2.51       24.00        1.30         1        2.61        2.84        3.62        0.00        0.00        0.771        0.2537        2.12        9.21        2.0        0.0        0.000        0.00        0.00        1.66        0.92        0.9        0.10        1.34       -0.28        1.34
0.169387        0.45790        2.200        0.45786        0.53077        2.200        2.200        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.36        0.68        0.88        1.489        0.208       21.00        2.93       22.00        1.43         1        2.63        2.85        3.78        0.00        0.00        0.786        0.2458        2.31        9.08        2.5        0.0        0.000        0.00        0.00        1.71        1.07        1.1        0.14        1.12       -0.32        1.29
0.169387        0.45830        2.400        0.45832        0.46644        2.400        2.400        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.48        0.68        0.87        1.625        0.222       23.00        2.48       24.00        1.30         1        2.61        2.84        3.62        0.00        0.00        0.771        0.2537        2.12        9.22        2.1        0.0        0.000        0.00        0.00        1.66        0.91        0.9        0.10        1.33       -0.28        1.34
0.169387        0.46070        2.200        0.46071        0.49318        2.200        2.200        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.36        0.68        0.88        1.493        0.209       21.00        2.88       22.00        1.43         1        2.63        2.85        3.77        0.00        0.00        0.785        0.2458        2.31        9.10        2.5        0.0        0.000        0.00        0.00        1.71        1.06        1.1        0.14        1.12       -0.32        1.29
0.169387        0.46220        2.900        0.45700        0.46739        2.900        2.900        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.76        0.68        0.85        1.972        0.262       28.00        1.11       29.00        1.07         1        2.59        2.82        3.33        0.00        0.00        0.733        0.2691        1.53        9.77        1.0        0.0        0.000        0.00        0.00        1.44        0.58        0.6       -0.01        1.87       -0.14        1.46
0.169387        0.46450        2.700        0.45896        0.50356        2.700        2.700        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.64        0.68        0.86        1.840        0.247       26.00        1.68       27.00        1.15         1        2.60        2.83        3.43        0.00        0.00        0.748        0.2637        1.78        9.57        1.4        0.0        0.000        0.00        0.00        1.54        0.70        0.7        0.03        1.65       -0.20        1.41
0.169387        0.46780        3.100        0.45236        0.48319        3.100        3.100        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.85        0.68        0.84        2.120        0.282       30.00        0.58       31.00        1.00         1        2.59        2.82        3.26        0.00        0.00        0.717        0.2738        1.25       10.16        0.5        0.0        0.000        0.00        0.00        1.39        0.22        0.5       -0.05        2.06       -0.07        1.51
0.169387        0.43410        2.700        0.42072        0.44750        2.700        2.700        0.10        1.0        1.0        1.0        6.0       -2.0       -2.0       -2.0       -2.0        1.71        0.66        0.87        1.779        0.233       26.00        1.67       27.00        1.15         1        2.56        2.81        3.42        0.00        0.00        0.754        0.2636        1.79        9.19        1.3        0.0        0.000        0.00        0.00        1.54        0.70        0.7        0.03        1.66       -0.19        1.41
