xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.016366        0.42980        2.652        0.38846        0.42982        2.562        2.890        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.70        0.66        0.87        1.738        0.282       25.52       12.59       26.52        1.18         1        2.77        2.86        5.62       20.33        1.29        0.764        0.0293       19.54       35.20       30.7        1.6        0.543        5.04       10.26        7.79       34.87       41.0        0.29        0.78       -0.57        1.20
0.014848        0.50480        3.111        0.45722        0.54678        2.954        3.269        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.71        0.84        2.211        0.381       30.11       16.17       31.11        1.00         1        2.84        2.92        4.34       19.49        1.30        0.714        0.0285       19.02       34.83       31.2        2.6        0.646        5.17       10.09        8.07       38.65       46.9        0.22        1.14       -0.54        1.31
0.013470        0.50910        3.152        0.47402        0.50912        2.959        3.443        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.79        0.71        0.84        2.249        0.389       30.52       19.02       31.52        0.98         1        2.85        2.92        4.43       18.02        1.31        0.710        0.0260       20.70       37.27       33.7        0.7        0.362        5.35        9.64        7.43       24.01       25.6        0.21        1.13       -0.54        1.31
0.013470        0.50240        3.050        0.47009        0.50245        2.844        3.130        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.75        0.71        0.84        2.162        0.370       29.50       19.15       30.50        1.02         1        2.85        2.92        4.59       19.92        1.31        0.719        0.0256       21.30       38.06       34.6        3.1        0.685        5.46       10.89        9.65       57.42       74.5        0.23        1.06       -0.55        1.29
0.013470        0.47270        2.870        0.42068        0.47274        2.736        3.225        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.73        0.69        0.86        1.973        0.329       27.70       16.37       28.70        1.08         1        2.82        2.89        5.06       20.15        1.30        0.739        0.0250       22.37       39.51       35.9        2.5        0.647        5.50       11.10       10.19       61.55       80.6        0.25        0.90       -0.56        1.24
0.013470        0.42290        2.610        0.35548        0.42454        2.390        2.830        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.69        0.65        0.88        1.697        0.274       25.10       14.75       26.10        1.20         1        2.78        2.86        6.06       20.98        1.29        0.768        0.0240       23.88       41.85       38.0        1.3        0.500        5.54       11.63        9.77       51.10       62.4        0.30        0.71       -0.58        1.18
0.012220        0.51740        3.201        0.47112        0.53157        2.929        3.292        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.80        0.72        0.83        2.303        0.401       31.01       26.47       32.01        0.97         1        2.87        2.93        4.36       19.41        1.31        0.704        0.0238       22.48       39.85       37.3        2.3        0.628        5.65       10.97        9.97       53.55       67.5        0.21        1.15       -0.54        1.32
0.012220        0.46390        2.799        0.44707        0.46386        2.564        2.842        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.71        0.68        0.86        1.906        0.316       26.99       17.01       27.99        1.11         1        2.82        2.89        5.42       19.39        1.30        0.746        0.0224       25.07       43.54       40.1        0.9        0.414        5.74       11.14        9.79       43.60       50.0        0.26        0.83       -0.57        1.22
0.012220        0.42490        2.626        0.40030        0.46494        2.426        2.826        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.70        0.65        0.88        1.712        0.276       25.26       16.79       26.26        1.19         1        2.79        2.86        6.18       20.62        1.29        0.766        0.0218       26.17       45.35       41.7        0.8        0.384        5.78       11.92       10.04       47.95       55.6        0.29        0.70       -0.58        1.17
0.010058        0.43590        2.679        0.40742        0.43636        2.665        2.889        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.70        0.66        0.87        1.769        0.287       25.79       20.49       26.79        1.16         1        2.81        2.87        6.17       22.70        1.30        0.760        0.0182       31.29       53.08       50.2        3.9        0.740        6.43       14.61       21.45      336.52      747.2        0.29        0.69       -0.58        1.17
0.009125        0.43780        2.701        0.39900        0.44493        2.552        2.850        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.71        0.66        0.87        1.787        0.290       26.01       21.18       27.01        1.15         1        2.81        2.87        6.26       22.48        1.30        0.759        0.0165       34.27       57.54       55.0        3.0        0.697        6.71       15.11       25.47      439.11     1087.2        0.28        0.68       -0.58        1.17
0.006813        0.52660        3.258        0.46325        0.52663        3.020        3.262        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.80        0.73        0.83        2.364        0.415       31.58       88.30       32.58        0.95         1        2.90        2.94        4.94       18.74        1.34        0.697        0.0134       39.52       63.67       64.9        0.8        0.406        7.45       13.96       21.53      172.47      277.4        0.21        0.99       -0.55        1.27
0.006181        0.50980        3.184        0.48147        0.50981        3.076        3.482        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.80        0.71        0.84        2.273        0.391       30.84      325.12       31.84        0.97         1        2.89        2.92        5.26       20.07        1.34        0.707        0.0120       44.40       70.78       72.3        1.9        0.610        7.88       15.82       41.94      887.16     3051.3        0.22        0.89       -0.56        1.23
0.006181        0.44990        2.812        0.41678        0.48765        2.545        3.078        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.75        0.67        0.86        1.886        0.307       27.11       49.09       28.11        1.11         1        2.84        2.88        6.54       23.42        1.32        0.748        0.0114       49.03       79.34       78.5        4.8        0.786        8.11       19.00       82.06     4535.30    35140.6        0.27        0.65       -0.58        1.15
0.005087        0.50720        3.211        0.49550        0.50724        2.893        3.292        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.82        0.71        0.83        2.287        0.392       31.11     -269.48       32.11        0.96         1        2.89        2.92        5.49       19.82        1.35        0.706        0.0100       53.49       83.53       86.7        1.2        0.504        8.63       17.10       60.01     1555.48     7071.1        0.21        0.84       -0.56        1.21
0.004615        0.50470        3.209        0.45938        0.50470        2.903        3.358        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.83        0.71        0.84        2.280        0.389       31.09      -63.43       32.09        0.97         1        2.90        2.92        5.65       19.94        1.35        0.706        0.0090       58.96       91.30       95.3        1.1        0.489        9.05       18.05       79.40     2591.06    15369.1        0.21        0.80       -0.56        1.20
0.004615        0.49500        3.161        0.45786        0.49504        3.069        3.243        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.83        0.70        0.84        2.224        0.376       30.61      -71.51       31.61        0.98         1        2.89        2.91        5.81       20.63        1.35        0.712        0.0090       59.72       92.76       96.1        1.7        0.587        9.09       18.77       99.98     4341.95    34443.1        0.22        0.77       -0.57        1.19
0.004187        0.52440        3.423        0.46225        0.52438        3.249        3.481        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.88        0.72        0.82        2.479        0.436       33.23      -38.42       34.23        0.90         1        2.92        2.94        5.26       21.28        1.36        0.685        0.0084       61.29       93.15      100.1        5.8        0.818        9.48       20.19      145.78     9946.88   118554.1        0.19        0.90       -0.55        1.23
0.004187        0.49570        3.216        0.45294        0.49566        3.189        3.622        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.85        0.70        0.84        2.264        0.383       31.16      -52.58       32.16        0.96         1        2.89        2.91        5.86       20.19        1.35        0.708        0.0082       64.81       99.65      104.1        1.1        0.477        9.47       19.13      104.52     4193.38    32163.8        0.21        0.76       -0.56        1.19
0.004187        0.44840        2.975        0.39414        0.45694        2.802        3.147        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.84        0.67        0.86        1.992        0.323       28.75     -185.33       29.75        1.04         1        2.84        2.87        6.91       23.30        1.35        0.737        0.0080       69.28      108.48      110.0        3.0        0.710        9.66       22.53      201.17    15872.52   245042.9        0.25        0.60       -0.58        1.13
0.003799        0.45390        2.994        0.45166        0.46836        2.830        3.157        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.84        0.67        0.86        2.017        0.328       28.93     -109.41       29.93        1.04         1        2.85        2.88        6.96       22.92        1.35        0.734        0.0072       75.89      117.94      120.8        2.1        0.641       10.10       23.18      235.66    18245.16   307862.8        0.25        0.60       -0.58        1.13
0.003126        0.48380        3.293        0.43032        0.48377        3.234        3.424        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.92        0.70        0.84        2.291        0.385       31.93      -31.77       32.93        0.94         1        2.88        2.90        6.32       21.46        1.37        0.705        0.0062       84.81      127.53      134.4        1.8        0.606       10.89       23.38      283.70    21169.51   385192.6        0.21        0.68       -0.56        1.16
0.002573        0.45060        3.227        0.43070        0.50557        3.088        3.365        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.98        0.67        0.85        2.166        0.352       31.27      -27.01       32.27        0.96         1        2.85        2.87        7.44       23.17        1.38        0.718        0.0051      104.95      157.87      164.1        1.3        0.533       11.98       27.76      486.76    43892.14  1119134.0        0.22        0.56       -0.57        1.11
0.002334        0.48270        3.487        0.44285        0.48268        3.459        3.811        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.03        0.69        0.83        2.422        0.409       33.87      -19.37       34.87        0.89         1        2.89        2.90        6.46       22.46        1.39        0.691        0.0048      107.29      156.87      168.9        3.6        0.751       12.43       27.92      629.73    63600.94  1958694.0        0.19        0.66       -0.55        1.14
0.002118        0.45780        3.338        0.45706        0.50164        3.226        3.449        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.02        0.68        0.84        2.258        0.370       32.38      -19.53       33.38        0.93         1        2.87        2.88        7.51       24.03        1.39        0.708        0.0043      123.38      182.38      192.3        2.7        0.697       13.13       31.57      915.02   102638.90  3826531.0        0.20        0.56       -0.56        1.10
0.001581        0.45730        3.541        0.44952        0.50771        3.402        3.679        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.13        0.68        0.84        2.394        0.396       34.41      -16.35       35.41        0.87         1        2.87        2.88        7.68       23.79        1.41        0.693        0.0033      155.31      223.73      241.4        1.5        0.567       14.84       35.30     1345.84   148082.00  6323121.0        0.18        0.55       -0.55        1.09
0.001581        0.44560        3.612        0.39692        0.44703        3.531        4.180        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.20        0.67        0.84        2.411        0.397       35.12      -16.80       36.12        0.85         1        2.85        2.86        7.85       23.96        1.42        0.691        0.0033      151.69      218.08      233.3        1.1        0.495       14.66       35.13     1104.11   117048.80  4426469.0        0.18        0.53       -0.54        1.08
0.001435        0.45100        3.655        0.40331        0.46619        3.608        3.798        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.21        0.67        0.83        2.455        0.407       35.55      -16.10       36.55        0.84         1        2.86        2.87        7.89       24.05        1.42        0.687        0.0030      164.94      235.15      253.4        1.2        0.503       15.34       36.91     1384.24   150833.60  6391330.0        0.17        0.53       -0.54        1.08
0.001435        0.44600        3.726        0.38595        0.45043        3.511        3.941        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.26        0.67        0.83        2.488        0.413       36.26      -16.65       37.26        0.83         1        2.85        2.86        7.64       25.44        1.42        0.683        0.0030      161.17      228.91      249.0        5.7        0.829       15.35       39.09     1833.38   249611.40 12784000.0        0.17        0.54       -0.53        1.08
0.001071        0.46580        4.300        0.42385        0.49547        4.059        4.380        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.47        0.68        0.80        2.935        0.530       42.00      -18.12       43.00        0.71         1        2.89        2.90        6.43       21.61        1.46        0.635        0.0024      182.71      243.76      284.1        1.1        0.496       16.79       36.29     1375.79   131511.60  5263069.0        0.12        0.70       -0.49        1.13
0.000726        0.43210        4.399        0.38672        0.46471        4.235        4.422        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.66        0.66        0.81        2.891        0.508       42.99      -23.42       43.99        0.70         1        2.86        2.86        7.74       25.42        1.47        0.638        0.0017      255.20      337.05      391.5        2.3        0.674       19.87       50.53     3541.92   464710.50 28558990.0        0.11        0.56       -0.47        1.07
0.000094        0.03110        8.646        0.03114        0.03470        8.227        8.649        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       23.15        0.18        0.96        1.526        0.688       85.46       -2.02       86.46        0.35         2        2.73        2.81        3.01        4.31        1.44        0.569        0.0208      167.24      197.44      308.3        0.5        0.283       16.88        7.27    84472.77    96099.78    96099.8        0.13        7.37       -3.78        2.96
0.000026        0.03220        8.725        0.03054        0.03365        7.824        8.754        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       22.94        0.18        0.96        1.567        0.713       86.25       -1.98       87.25        0.35         2        2.77        2.85        3.02        4.39        1.39        0.564        0.0180      197.53      230.31      391.6        0.9        0.402       18.36        8.07   131289.10   146590.10   146590.1        0.13        7.31       -3.84        2.97
0.000024        0.45530        3.658        0.45504        0.50299        3.234        3.659        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        2.20        0.67        0.83        2.468        0.412       35.58      -15.39       36.58        0.84         1        2.87        2.88        7.91       24.56        1.43        0.685        0.0029      169.79      241.47      259.8        2.1        0.651       15.63       38.41     1789.41   213030.20 10370680.0        0.17        0.54       -0.54        1.08
