xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.047767        0.07276        0.08283        3.298        3.312        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07481        3.305        5.701        0.973        0.904        0.274        0.20827        9.53        0.820       13.11        3.11        8.50
0.047767        0.06781        0.07581        3.109        3.508        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07475        3.308        5.709        0.973        0.905        0.273        0.20845        9.53        0.820       13.10        3.21        8.35
0.047767        0.00697        0.00762        4.394        4.711        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00755        4.473       24.795        0.986        0.389        0.087        0.74092        8.09        0.782       10.23        3.26        4.81
0.047767        0.06875        0.07885        3.166        3.484        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07461        3.325        5.743        0.973        0.908        0.273        0.20916        9.52        0.819       13.06        3.10        8.25
0.047767        0.00652        0.00755        4.324        4.724        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00749        4.424       24.622        0.986        0.383        0.087        0.74165        8.22        0.784       10.47        3.27        4.92
0.047767        0.86807        0.92546        2.095        2.367        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.89318        2.299        1.005        0.864        2.173        0.945        0.04209        9.28        0.768       11.82        1.94       17.74
0.047767        0.07606        0.07981        3.103        3.461        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07606        3.282        5.612        0.973        0.905        0.276        0.20622        9.56        0.821       13.16        3.17        8.79
0.043335        0.07028        0.07732        3.228        3.667        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07468        3.447        5.955        0.972        0.942        0.273        0.19367       10.32        0.812       14.26        3.06        7.80
0.043335        0.85934        0.96297        2.014        2.397        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.88201        2.349        1.033        0.862        2.206        0.939        0.03880       10.13        0.765       13.06        1.94       17.11
0.043335        0.00716        0.00823        4.365        4.939        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00782        4.652       25.360        0.985        0.411        0.088        0.67674        8.48        0.775       10.73        3.22        4.68
0.043335        0.07061        0.08369        3.115        3.427        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07574        3.349        5.740        0.973        0.922        0.275        0.18973       10.41        0.817       14.49        3.14        9.11
0.043335        0.06551        0.07554        3.268        3.658        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07448        3.463        5.990        0.972        0.945        0.273        0.19431       10.31        0.812       14.23        3.05        7.67
0.043335        0.01984        0.02121        3.826        4.378        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01998        4.102       13.911        0.983        0.580        0.141        0.39207        9.22        0.794       12.18        3.22        5.64
0.043335        0.07483        0.08297        3.255        3.557        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07518        3.406        5.862        0.972        0.934        0.274        0.19197       10.36        0.814       14.36        3.09        8.19
0.039314        0.00326        0.00370        4.612        5.167        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00351        4.889       39.901        0.987        0.290        0.059        1.03082        9.65        0.769       12.44        3.18        4.43
0.039314        0.00758        0.00858        4.340        5.256        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00796        4.798       25.935        0.985        0.428        0.089        0.62503        9.05        0.768       11.52        3.25        4.61
0.039314        0.02036        0.02065        3.908        4.366        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02037        4.137       13.895        0.982        0.590        0.143        0.35528       10.08        0.792       13.52        3.26        5.82
0.039314        0.02034        0.02252        3.983        4.350        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02038        4.167       13.991        0.982        0.595        0.143        0.35642       10.02        0.791       13.39        3.24        5.71
0.039314        0.07557        0.07741        3.308        3.753        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07557        3.530        6.062        0.972        0.971        0.275        0.17739       11.25        0.808       15.67        3.08        7.73
0.039314        0.02021        0.02198        3.838        4.396        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02021        3.978       13.402        0.983        0.565        0.142        0.34944       10.41        0.800       14.17        3.34        6.76
0.039314        0.00346        0.00376        4.681        5.207        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00346        4.944       40.621        0.987        0.291        0.059        1.05462        9.54        0.767       12.25        3.16        4.24
0.039314        0.00700        0.00819        4.432        5.056        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00796        4.744       25.646        0.985        0.423        0.089        0.62178        9.23        0.771       11.82        3.25        4.72
0.039314        0.00338        0.00383        4.716        5.234        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00338        4.975       41.341        0.987        0.289        0.058        1.08107        9.49        0.766       12.15        3.11        4.14
0.039314        0.00341        0.00389        4.688        5.192        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00345        4.940       40.639        0.987        0.290        0.059        1.05512        9.55        0.767       12.27        3.15        4.26
0.039314        0.00320        0.00348        4.690        5.263        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00338        4.976       41.379        0.987        0.289        0.058        1.08257        9.48        0.766       12.15        3.11        4.14
0.035666        0.07599        0.07807        3.567        3.694        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07599        3.631        6.218        0.971        1.001        0.276        0.16316       12.25        0.802       17.16        3.06        7.59
0.035666        0.00766        0.00856        4.568        5.071        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00806        4.819       25.893        0.985        0.433        0.090        0.57258       10.13        0.767       13.15        3.27        4.82
0.035666        0.01861        0.02216        4.058        4.426        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02077        4.242       14.113        0.982        0.611        0.144        0.32459       10.87        0.787       14.66        3.24        5.74
0.035666        0.74020        0.87315        2.398        2.457        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.86692        2.428        1.075        0.860        2.260        0.931        0.03267       12.09        0.759       15.93        1.94       17.71
0.035666        0.79220        0.89287        2.351        2.513        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.86456        2.432        1.078        0.860        2.261        0.930        0.03276       12.09        0.759       15.93        1.93       17.33
0.035666        0.81805        0.94881        2.328        2.524        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.86708        2.426        1.074        0.860        2.259        0.931        0.03266       12.09        0.759       15.94        1.94       17.79
0.035666        0.07529        0.08572        3.185        3.715        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07570        3.583        6.147        0.971        0.986        0.275        0.16230       12.29        0.805       17.29        3.06        7.94
0.035666        0.06903        0.08252        3.491        3.759        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07504        3.625        6.249        0.971        0.993        0.274        0.16381       12.24        0.803       17.17        3.03        7.58
0.035666        0.02083        0.02342        4.010        4.443        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02083        4.226       14.041        0.982        0.610        0.144        0.32352       10.90        0.788       14.73        3.25        5.80
0.032357        0.00752        0.00866        4.594        5.333        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00811        4.963       26.602        0.985        0.447        0.090        0.53566       10.97        0.761       14.32        3.24        4.76
0.032357        0.06955        0.07772        3.403        3.772        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07708        3.587        6.098        0.971        0.996        0.278        0.14658       13.49        0.805       19.21        3.12        8.80
0.032357        0.00711        0.00832        4.735        5.483        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00787        5.109       27.815        0.985        0.453        0.089        0.55999       10.61        0.756       13.67        3.14        4.47
0.029355        0.07692        0.08903        3.284        3.818        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07701        3.684        6.267        0.970        1.023        0.278        0.13506       14.70        0.799       21.02        3.09        8.42
0.029355        0.00776        0.00865        4.694        5.584        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00796        5.139       27.812        0.985        0.459        0.089        0.51433       11.95        0.754       15.66        3.20        4.65
0.029355        0.00709        0.00830        4.695        5.560        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00798        5.128       27.711        0.985        0.458        0.089        0.51221       11.97        0.755       15.70        3.21        4.67
0.026631        0.07455        0.08663        3.458        3.891        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07667        3.783        6.450        0.970        1.047        0.277        0.12457       16.03        0.794       22.99        3.07        8.11
0.026631        0.07247        0.07893        3.673        3.989        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07570        3.831        6.576        0.970        1.054        0.275        0.12598       15.97        0.792       22.82        3.04        7.68
0.024160        0.06858        0.08146        3.651        4.126        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07723        3.829        6.505        0.970        1.064        0.278        0.11357       17.57        0.792       25.35        3.09        8.47
0.024160        0.07214        0.08084        3.704        4.158        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07506        3.931        6.778        0.970        1.077        0.274        0.11637       17.42        0.787       24.95        3.01        7.49
0.024160        0.76423        0.85322        2.430        2.756        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.83236        2.593        1.168        0.855        2.366        0.912        0.02326       17.37        0.748       23.59        1.94       17.69
0.021919        0.75471        0.87469        2.499        2.757        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.82747        2.628        1.187        0.854        2.391        0.910        0.02127       19.03        0.745       25.98        1.96       18.30
0.021919        0.07061        0.07724        3.688        4.214        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07610        3.951        6.764        0.969        1.090        0.276        0.10546       19.14        0.786       27.62        3.05        7.89
0.021919        0.07751        0.08962        3.821        4.179        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07751        4.000        6.784        0.969        1.114        0.278        0.10540       19.12        0.783       27.47        3.09        7.66
0.021919        0.06326        0.07618        3.729        4.483        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07224        4.106        7.223        0.969        1.104        0.269        0.10977       18.88        0.778       26.95        2.96        6.88
0.019885        0.07140        0.07713        4.173        4.220        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07140        4.197        7.428        0.969        1.121        0.267        0.10138       20.64        0.774       29.51        2.92        6.80
0.019885        0.07564        0.08300        3.850        4.281        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07564        4.066        6.983        0.969        1.118        0.275        0.09748       20.90        0.780       30.14        3.04        7.60
0.019885        0.07001        0.07890        3.628        4.356        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07664        3.992        6.810        0.969        1.105        0.277        0.09606       21.01        0.783       30.45        3.07        8.28
0.019885        0.06523        0.07623        3.796        4.431        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07365        4.114        7.164        0.969        1.116        0.271        0.09910       20.80        0.778       29.90        2.98        7.24
0.019885        0.02177        0.02395        4.521        5.070        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02186        4.795       15.578        0.981        0.709        0.148        0.19519       17.84        0.761       24.75        3.20        5.52
0.019885        0.06881        0.07327        4.016        4.408        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07097        4.212        7.479        0.969        1.122        0.266        0.10182       20.62        0.773       29.44        2.91        6.72
0.018040        0.07411        0.07894        3.978        4.441        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07411        4.210        7.308        0.968        1.146        0.272        0.09096       22.78        0.772       32.75        3.00        7.23
0.018040        0.01938        0.02196        4.656        5.387        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02087        5.021       16.707        0.981        0.725        0.144        0.18943       19.15        0.751       26.37        3.11        5.15
0.018040        0.02088        0.02391        4.620        5.132        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02187        4.876       15.836        0.981        0.721        0.148        0.18004       19.52        0.757       27.17        3.20        5.51
0.018040        0.06699        0.07630        3.845        4.360        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07546        4.103        7.055        0.968        1.127        0.275        0.08907       22.94        0.778       33.24        3.03        7.85
0.018040        0.07507        0.07668        4.056        4.284        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07507        4.170        7.191        0.968        1.143        0.274        0.09004       22.85        0.774       32.94        3.02        7.44
0.018040        0.07443        0.09047        3.948        4.228        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07581        4.088        7.013        0.968        1.126        0.275        0.08875       22.96        0.778       33.30        3.05        8.00
0.016366        0.06613        0.07405        4.086        4.395        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07328        4.240        7.405        0.968        1.148        0.271        0.08334       25.00        0.771       36.12        2.99        7.35
0.016366        0.07467        0.08454        3.834        4.367        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07467        4.234        7.321        0.968        1.157        0.273        0.08266       25.05        0.771       36.20        3.03        7.49
0.016366        0.01973        0.02199        4.892        5.493        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01999        5.192       17.662        0.981        0.734        0.141        0.18245       20.84        0.743       28.62        3.05        4.96
0.016366        0.02059        0.02295        4.773        5.494        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02059        5.133       17.202        0.981        0.737        0.143        0.17746       20.97        0.746       28.90        3.09        5.09
0.016366        0.02075        0.02417        4.869        5.238        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02115        5.053       16.701        0.981        0.735        0.145        0.17226       21.15        0.749       29.31        3.13        5.26
0.016366        0.07115        0.07997        3.990        4.556        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07236        4.273        7.511        0.968        1.149        0.269        0.08410       24.93        0.770       35.94        2.97        7.14
0.016366        0.02157        0.02330        4.526        5.266        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02223        4.896       15.771        0.981        0.730        0.149        0.16301       21.56        0.756       30.20        3.23        5.70
0.016366        0.06475        0.07483        3.846        4.547        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07448        4.197        7.267        0.968        1.145        0.273        0.08234       25.09        0.773       36.35        3.02        7.67
0.016366        0.01577        0.01751        5.207        5.747        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01724        5.477       20.096        0.981        0.719        0.131        0.21072       20.41        0.732       27.53        2.86        4.45
0.016366        0.01951        0.02093        5.025        5.349        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02004        5.187       17.622        0.981        0.734        0.142        0.18201       20.85        0.743       28.64        3.06        4.97
0.016366        0.07496        0.08742        3.851        4.293        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07496        4.183        7.218        0.968        1.145        0.274        0.08198       25.12        0.774       36.43        3.03        7.80
0.016366        0.73147        0.81977        2.526        2.997        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.79907        2.761        1.267        0.851        2.469        0.894        0.01654       25.12        0.737       34.66        1.95       18.02
0.014848        0.01933        0.02092        5.120        5.479        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01957        5.300       18.230        0.981        0.741        0.140        0.17184       22.92        0.738       31.49        3.03        4.91
0.014848        0.01738        0.01993        5.043        5.664        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01905        5.354       18.667        0.981        0.739        0.138        0.17641       22.83        0.736       31.27        3.00        4.81
0.014848        0.01886        0.01983        4.946        5.740        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01915        5.343       18.583        0.981        0.739        0.138        0.17552       22.85        0.737       31.31        2.99        4.83
0.014848        0.01543        0.01742        5.125        5.984        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01698        5.554       20.537        0.981        0.724        0.130        0.19713       22.63        0.728       30.64        2.87        4.46
0.014848        0.01654        0.01795        5.234        5.918        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01674        5.576       20.770        0.981        0.721        0.129        0.19985       22.62        0.727       30.59        2.84        4.43
0.014848        0.01657        0.01815        5.318        5.669        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01763        5.494       19.928        0.981        0.729        0.133        0.19018       22.67        0.730       30.80        2.90        4.57
0.014848        0.01783        0.02066        5.342        5.543        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01816        5.442       19.447        0.981        0.733        0.135        0.18483       22.72        0.732       30.95        2.93        4.65
0.014848        0.01990        0.02084        5.104        5.347        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02024        5.226       17.667        0.981        0.743        0.142        0.16610       23.05        0.741       31.82        3.07        5.07
0.014848        0.07413        0.08142        3.881        4.449        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07413        4.307        7.476        0.968        1.173        0.272        0.07603       27.47        0.767       39.72        3.02        7.50
0.014848        0.02019        0.02366        4.969        5.575        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02019        5.272       17.848        0.981        0.749        0.142        0.16784       22.97        0.739       31.61        3.06        5.00
0.014848        0.75468        0.84504        2.557        2.877        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.79421        2.797        1.286        0.850        2.493        0.891        0.01512       27.57        0.734       38.13        1.93       18.62
0.014848        0.01642        0.01749        5.234        5.920        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01672        5.577       20.785        0.981        0.721        0.129        0.20002       22.62        0.727       30.59        2.84        4.42
0.014848        0.06569        0.07449        4.375        4.495        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06909        4.435        7.985        0.968        1.166        0.263        0.07948       27.13        0.762       38.93        2.91        6.68
0.014848        0.06761        0.07165        4.396        4.634        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06761        4.515        8.221        0.968        1.174        0.260        0.08102       26.99        0.758       38.51        2.88        6.42
0.013470        0.01755        0.01915        5.030        5.822        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01886        5.426       19.019        0.981        0.745        0.137        0.16405       25.24        0.733       34.66        2.98        4.84
0.013470        0.06667        0.07203        4.235        4.695        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06973        4.465        8.001        0.968        1.179        0.264        0.07223       29.87        0.760       43.00        2.92        6.88
0.013470        0.06075        0.07055        4.457        4.798        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06458        4.628        8.629        0.969        1.176        0.254        0.07612       29.46        0.753       41.98        2.82        6.19
0.013470        0.01949        0.02213        4.903        5.613        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02046        5.258       17.680        0.981        0.752        0.143        0.15124       25.49        0.740       35.36        3.10        5.18
0.013470        0.02103        0.02233        4.931        5.494        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02103        5.213       17.283        0.980        0.756        0.145        0.14756       25.58        0.742       35.59        3.12        5.30
0.013470        0.01458        0.01714        5.225        5.994        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01693        5.609       20.776        0.981        0.730        0.130        0.18218       25.13        0.726       34.15        2.87        4.53
0.013470        0.01683        0.01902        5.225        6.031        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01683        5.628       20.908        0.981        0.730        0.130        0.18362       25.12        0.725       34.11        2.88        4.50
0.013470        0.01543        0.01714        5.404        5.933        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01619        5.668       21.476        0.982        0.721        0.127        0.18995       25.13        0.723       34.05        2.82        4.43
