xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.204336        0.95523        1.03286        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.01345        1.734        0.720        0.887        1.746        1.007        0.13788        2.88        0.814        2.16        1.91        0.00
0.204336        0.07634        0.08061        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07634        1.734        2.901        0.981        0.479        0.276        0.64503        3.19        0.901        3.02        3.52        0.00
0.204336        0.07523        0.08025        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07523        2.007        3.407        0.980        0.550        0.274        0.74228        3.19        0.887        2.96        3.31        0.00
0.204336        0.05309        0.05821        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05821        2.279        4.430        0.981        0.550        0.241        0.92142        3.17        0.874        2.89        3.34        0.00
0.204336        0.05241        0.05854        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05241        1.190        2.345        0.985        0.272        0.229        0.51711        3.13        0.932        3.07        5.00        0.00
0.204336        0.05203        0.06196        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05203        1.462        2.939        0.984        0.333        0.228        0.63485        3.16        0.917        3.06        4.99        0.00
0.204336        0.01143        0.01248        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01228        3.369       14.542        0.986        0.373        0.111        2.41928        2.82        0.827        2.12        2.22        0.00
0.204336        0.03792        0.04257        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04221        3.097        7.154        0.981        0.636        0.205        1.32933        3.06        0.834        2.54        2.10        0.00
0.204336        0.05245        0.05859        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05245        1.734        3.508        0.983        0.397        0.229        0.74629        3.17        0.903        3.02        4.96        0.00
0.204336        0.05324        0.06289        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06289        2.007        3.731        0.981        0.503        0.251        0.79767        3.18        0.888        2.96        3.89        0.00
0.204336        0.05588        0.05875        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05875        2.552        4.956        0.980        0.619        0.242        1.00924        3.15        0.860        2.80        2.88        0.00
0.137382        0.05637        0.06111        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05637        3.097        6.172        0.978        0.735        0.237        0.79853        4.19        0.831        4.39        2.48        0.00
0.137382        0.05592        0.06300        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05592        1.462        2.833        0.984        0.346        0.236        0.41426        4.23        0.917        5.02        5.28        0.00
0.137382        0.05710        0.06279        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06279        2.279        4.261        0.980        0.571        0.251        0.59909        4.27        0.873        4.79        3.78        0.00
0.137382        0.05201        0.05738        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05738        2.552        5.014        0.980        0.611        0.240        0.68446        4.25        0.860        4.68        3.32        0.00
0.137382        0.07275        0.07950        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07275        1.734        2.972        0.981        0.468        0.270        0.44040        4.27        0.901        4.97        3.74        0.00
0.137382        0.05657        0.06070        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05657        2.007        3.936        0.982        0.477        0.238        0.55709        4.27        0.888        4.89        5.32        0.00
0.137382        0.05265        0.05943        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05943        2.824        5.466        0.978        0.688        0.244        0.73073        4.23        0.845        4.54        3.28        0.00
0.137382        0.05690        0.05832        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05690        1.734        3.366        0.983        0.414        0.239        0.48474        4.26        0.903        4.97        5.41        0.00
0.137382        0.07487        0.07911        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07487        2.007        3.414        0.980        0.549        0.274        0.49807        4.28        0.886        4.89        3.38        0.00
0.137382        0.92988        1.02784        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.92988        2.007        0.868        0.878        1.935        0.964        0.10542        3.84        0.794        3.59        1.84        0.00
0.137382        0.72616        0.78173        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.72703        2.279        1.137        0.890        1.943        0.853        0.13482        3.90        0.792        3.69        1.58        0.00
0.137382        0.05567        0.05770        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05567        1.190        2.274        0.985        0.281        0.236        0.33936        4.19        0.931        5.03        5.21        0.00
0.137382        0.07390        0.08257        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07390        2.552        4.408        0.977        0.694        0.272        0.61486        4.26        0.857        4.67        3.11        0.00
0.092367        0.05167        0.06163        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06163        2.824        5.364        0.978        0.701        0.248        0.48382        5.85        0.845        7.28        3.42        0.00
0.092367        0.07279        0.08032        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07279        1.734        2.970        0.981        0.468        0.270        0.29526        5.88        0.901        7.87        4.11        0.00
0.092367        0.04112        0.04513        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04472        3.641        8.189        0.978        0.770        0.211        0.66323        5.69        0.805        6.64        2.21        0.00
0.092367        0.05408        0.05872        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05408        1.734        3.452        0.983        0.403        0.233        0.33161        5.86        0.903        7.87        5.39        0.00
0.092367        0.05357        0.06204        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06204        2.279        4.286        0.980        0.568        0.249        0.40380        5.89        0.873        7.62        4.15        0.00
0.092367        0.05435        0.06303        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06303        2.552        4.779        0.979        0.641        0.251        0.44189        5.88        0.859        7.46        3.71        0.00
0.092367        0.05338        0.06200        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06099        3.097        5.927        0.977        0.765        0.247        0.52021        5.82        0.830        7.09        2.68        0.00
0.092367        0.05514        0.06069        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05514        1.462        2.852        0.984        0.343        0.235        0.27952        5.82        0.917        7.94        5.45        0.00
0.092367        0.07312        0.07962        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07312        2.007        3.455        0.980        0.543        0.270        0.33718        5.89        0.886        7.76        3.82        0.00
0.092367        0.07599        0.08284        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07599        2.279        3.866        0.978        0.628        0.276        0.37114        5.90        0.872        7.61        3.39        0.00
0.092367        0.07579        0.07952        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07579        2.552        4.350        0.977        0.703        0.275        0.40816        5.89        0.857        7.45        3.22        0.00
0.092367        0.52023        0.53722        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.52076        2.824        1.697        0.899        2.038        0.722        0.12762        5.46        0.775        6.01        1.38        0.00
0.092367        0.05494        0.06122        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05494        3.369        6.812        0.977        0.790        0.234        0.57687        5.77        0.817        6.89        2.47        0.00
0.092367        0.05441        0.06196        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05441        2.007        4.013        0.982        0.468        0.233        0.37937        5.88        0.889        7.76        5.28        0.00
0.092367        0.90767        1.06976        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.97858        2.007        0.840        0.872        1.985        0.989        0.06798        5.24        0.788        5.77        1.97        0.00
0.092367        0.66211        0.72792        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.66211        2.552        1.335        0.886        2.077        0.814        0.10165        5.37        0.777        5.87        1.56        0.00
0.062102        0.05413        0.06029        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05413        3.641        7.426        0.976        0.847        0.233        0.41209        8.13        0.803       10.53        2.49        0.00
0.062102        0.05722        0.06196        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05722        1.734        3.355        0.982        0.415        0.239        0.21779        8.25        0.902       12.18        5.72        0.00
0.062102        0.05681        0.06257        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05681        2.279        4.481        0.980        0.543        0.238        0.28086        8.29        0.874       11.83        5.48        0.00
0.062102        0.05402        0.06265        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06265        3.097        5.845        0.976        0.775        0.250        0.34599        8.23        0.830       11.09        3.45        0.00
0.062102        0.07227        0.08615        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07227        2.007        3.475        0.980        0.540        0.269        0.22734        8.30        0.886       12.02        4.42        0.00
0.062102        0.05463        0.06153        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06153        2.824        5.368        0.978        0.700        0.248        0.32543        8.26        0.845       11.36        3.60        0.00
0.062102        0.05351        0.06094        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06094        2.552        4.861        0.979        0.630        0.247        0.30096        8.28        0.859       11.60        3.81        0.00
0.062102        0.05324        0.05807        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05324        1.462        2.903        0.983        0.337        0.231        0.19025        8.19        0.917       12.27        5.50        0.00
0.062102        0.07223        0.08100        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07223        1.734        2.982        0.981        0.466        0.269        0.19877        8.27        0.901       12.19        4.54        0.00
0.062102        0.07246        0.08396        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07246        1.462        2.484        0.982        0.394        0.269        0.16891        8.21        0.915       12.29        4.69        0.00
0.062102        0.01078        0.01191        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01124        4.459       20.242        0.985        0.473        0.106        0.98008        7.03        0.774        8.45        2.19        0.00
0.062102        0.07227        0.08325        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07227        1.190        1.993        0.983        0.320        0.269        0.13858        8.11        0.930       12.31        4.93        0.00
0.062102        0.07841        0.08044        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07841        2.552        4.274        0.976        0.715        0.280        0.26994        8.30        0.857       11.58        3.37        0.00
0.062102        0.07237        0.08553        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -4.0       -4.0       -4.0       -4.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07237        2.279        3.962        0.978        0.613        0.269        0.25428        8.31        0.872       11.82        4.69        0.00
