xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m       Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
3.485653        0.09040        2.653        0.087744        0.093763        2.653        2.653        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.39        0.30        1.00        0.798        0.175      264.30       18.67      265.30        1.14         1        2.10        2.59        2.67        0.00        0.00        0.99        9.3322        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.07        0.05        0.0        1.01        2.30       -1.03        1.03
3.485653        0.09170        1.633        0.091713        0.095523        1.633        1.633        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.68        0.30        1.00        0.495        0.107      162.30       27.91      163.30        1.85         1        2.15        2.59        3.57        0.00        0.00        0.99        6.3640        1.13       -0.74        0.2        0.0        0.000        0.00        0.00        1.03        0.06        0.1        1.02        0.99       -0.73        1.00
3.485653        0.09570        2.449        0.090476        0.099685        2.449        2.449        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.94        0.31        1.00        0.757        0.167      243.90       21.23      244.90        1.23         1        2.13        2.56        2.79        0.00        0.00        0.99        8.7371        1.12       -0.75        0.2        0.0        0.000        0.00        0.00        1.07        0.06        0.1        1.01        1.96       -1.00        1.02
3.485653        5.03290        0.816        4.846191        5.344077        0.816        0.816        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.18        2.24        0.98        1.831        1.085       80.60       35.26       81.60        3.72         0        1.46        2.42        2.51        0.00        0.00        0.98        1.1861        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.07        0.06        0.1        0.99        1.22       -0.12        0.98
3.485653        0.09690        2.449        0.096872        0.107278        2.449        2.449        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.91        0.31        1.00        0.762        0.168      243.90       21.52      244.90        1.23         1        2.14        2.56        2.77        0.00        0.00        0.99        8.7022        1.12       -0.75        0.2        0.0        0.000        0.00        0.00        1.07        0.06        0.1        1.01        1.95       -1.02        1.03
3.485653        0.09700        2.245        0.092819        0.096960        2.245        2.245        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.59        0.31        1.00        0.699        0.154      223.50       23.16      224.50        1.34         1        2.14        2.58        3.13        0.00        0.00        0.99        8.1860        1.13       -0.75        0.2        0.0        0.000        0.00        0.00        1.07        0.06        0.1        1.01        1.67       -0.93        1.02
3.485653        0.10090        2.041        0.100850        0.113312        2.041        2.041        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.19        0.32        1.00        0.648        0.143      203.10       25.31      204.10        1.48         1        2.17        2.60        3.04        0.00        0.00        0.99        7.5068        1.13       -0.74        0.2        0.0        0.000        0.00        0.00        1.07        0.07        0.1        1.02        1.44       -0.90        1.02
3.485653        0.10150        2.245        0.101486        0.115410        2.245        2.245        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.50        0.32        1.00        0.715        0.158      223.50       23.30      224.50        1.34         1        2.16        2.59        2.90        0.00        0.00        0.99        8.0717        1.13       -0.75        0.2        0.0        0.000        0.00        0.00        1.07        0.06        0.1        1.01        1.65       -0.97        1.02
3.485653        6.39220        0.612        5.798244        6.986204        0.612        0.612        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.12        2.53        0.98        1.547        0.872       60.20       33.49       61.20        4.98         0        1.58        2.62        2.78        0.00        0.00        0.98        0.9151        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.07        0.07        0.1        0.99        1.08       -0.09        0.98
2.733063        0.10070        2.041        0.100293        0.109968        2.041        2.041        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.20        0.32        1.00        0.648        0.144      203.10       32.82      204.10        1.48         1        2.18        2.60        3.26        0.00        0.00        0.99        5.9663        1.17       -0.66        0.3        0.0        0.000        0.00        0.00        1.09        0.10        0.1        1.03        1.31       -0.91        1.01
